Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
15.6,60.0,377.8,48.6,51.5
15.8,61.4,375.0,49.8,52.0
16.0,62.2,372.8,51.0,52.5
16.2,64.2,369.8,51.8,53.0
16.4,64.4,367.8,53.4,53.5
16.6,65.0,364.8,55.6,54.0
17.0,65.6,362.6,56.8,54.5
17.4,67.0,359.8,57.8,55.0
17.8,67.6,357.6,59.0,55.5
18.4,69.6,354.6,59.4,56.0
18.6,70.6,352.2,60.6,56.5
18.8,72.4,349.2,61.6,57.0
19.2,75.4,345.2,62.2,57.5
19.6,77.4,342.0,63.0,58.0
20.0,78.2,339.2,64.6,58.5
20.0,79.4,336.4,66.2,59.0
20.2,81.8,333.2,66.8,59.5
20.2,84.6,329.2,68.0,60.0
20.2,85.8,326.6,69.4,60.5
21.2,85.6,324.4,70.8,61.0
21.4,86.6,322.2,71.8,61.5
21.4,88.8,319.4,72.4,62.0
21.8,88.6,318.0,73.6,62.5
22.0,90.4,315.0,74.6,63.0
22.6,90.8,312.8,75.8,63.5
23.4,91.8,310.2,76.6,64.0
23.8,92.4,308.2,77.6,64.5
24.4,92.0,306.8,78.8,65.0
25.2,94.0,303.4,79.4,65.5
25.4,94.8,301.6,80.2,66.0
25.8,95.6,298.8,81.8,66.5
26.2,97.0,295.6,83.2,67.0
27.0,96.8,293.2,85.0,67.5
27.2,97.0,291.8,86.0,68.0
27.6,97.8,289.8,86.8,68.5
28.2,98.0,288.2,87.6,69.0
29.0,96.8,286.2,90.0,69.5
29.8,97.4,283.4,91.4,70.0
30.6,97.0,281.4,93.0,70.5
31.4,98.4,277.8,94.4,71.0
31.6,98.2,275.6,96.6,71.5
32.6,97.8,273.8,97.8,72.0
33.8,98.0,270.8,99.4,72.5
33.8,98.6,269.2,100.4,73.0
34.6,97.6,267.0,102.8,73.5
35.4,96.2,266.0,104.4,74.0
36.4,96.0,263.8,105.8,74.5
36.8,96.2,262.4,106.6,75.0
37.0,97.8,260.0,107.2,75.5
37.8,98.4,257.6,108.2,76.0
39.2,97.8,256.0,109.0,76.5
40.4,97.4,253.6,110.6,77.0
41.4,97.8,251.6,111.2,77.5
42.0,98.6,248.8,112.6,78.0
42.8,98.8,246.6,113.8,78.5
43.4,98.6,245.2,114.8,79.0
43.4,99.8,243.0,115.8,79.5
43.6,101.4,240.2,116.8,80.0
44.4,101.2,237.8,118.6,80.5
45.2,99.8,236.0,121.0,81.0
46.4,97.8,234.6,123.2,81.5
47.2,97.6,232.2,125.0,82.0
48.2,96.6,230.6,126.6,82.5
48.8,95.8,229.0,128.4,83.0
49.8,94.4,227.8,130.0,83.5
50.8,92.8,226.8,131.6,84.0
52.0,91.8,225.0,133.2,84.5
52.4,91.2,223.4,135.0,85.0
53.0,91.0,222.4,135.6,85.5
53.8,89.2,221.2,137.8,86.0
54.2,88.4,220.4,139.0,86.5
54.8,88.0,219.0,140.2,87.0
55.6,87.0,218.4,141.0,87.5
56.2,87.6,216.2,142.0,88.0
57.2,87.6,213.8,143.4,88.5
58.6,86.4,212.4,144.6,89.0
60.6,83.2,211.0,147.2,89.5
61.2,83.4,208.6,148.8,90.0
62.8,82.4,206.8,150.0,90.5
63.8,80.6,204.6,153.0,91.0
64.6,80.2,202.2,155.0,91.5
65.4,79.6,200.8,156.2,92.0
66.0,77.6,199.4,159.0,92.5
66.8,76.4,198.4,160.4,93.0
67.0,76.6,197.4,161.0,93.5
67.6,74.8,197.0,162.6,94.0
68.4,75.2,194.6,163.8,94.5
68.6,75.4,193.2,164.8,95.0
69.0,75.0,192.0,166.0,95.5
69.6,74.6,190.6,167.2,96.0
70.6,73.6,189.4,168.4,96.5
71.0,73.2,187.8,170.0,97.0
71.2,74.0,186.0,170.8,97.5
72.0,72.4,185.0,172.6,98.0
72.4,72.0,183.4,174.2,98.5
72.8,71.6,182.4,175.2,99.0
73.8,71.0,180.4,176.8,99.5
74.2,70.6,178.4,178.8,100.0
75.2,69.2,177.4,180.2,100.5
75.8,68.2,176.6,181.4,101.0
77.0,66.4,175.6,183.0,101.5
77.8,65.6,174.6,184.0,102.0
79.2,63.4,174.4,185.0,102.5
80.2,62.6,173.4,185.8,103.0
80.6,62.6,172.0,186.8,103.5
81.0,61.8,171.4,187.8,104.0
81.8,60.4,170.2,189.6,104.5
83.0,58.8,169.2,191.0,105.0
83.4,58.0,168.4,192.2,105.5
83.6,57.0,168.0,193.4,106.0
84.0,55.6,167.4,195.0,106.5
84.4,54.8,166.4,196.4,107.0
84.8,54.8,165.2,197.2,107.5
85.0,53.4,164.8,198.8,108.0
86.0,51.8,164.4,199.8,108.5
86.2,51.6,163.6,200.6,109.0
87.2,50.4,163.0,201.4,109.5
87.4,50.2,162.2,202.2,110.0
87.6,49.4,161.8,203.2,110.5
88.0,49.2,161.2,203.6,111.0
88.4,48.6,160.0,205.0,111.5
88.4,48.0,159.8,205.8,112.0
89.2,47.6,159.0,206.2,112.5
89.4,47.4,157.8,207.4,113.0
89.8,46.2,156.8,209.2,113.5
90.2,46.4,155.4,210.0,114.0
90.6,46.6,154.8,210.0,114.5
90.6,47.4,153.8,210.2,115.0
91.2,46.8,153.4,210.6,115.5
91.4,46.6,152.4,211.6,116.0
92.0,46.0,152.2,211.8,116.5
92.4,44.8,151.4,213.4,117.0
92.8,44.4,150.8,214.0,117.5
93.2,43.4,150.2,215.2,118.0
93.6,43.2,149.6,215.6,118.5
93.8,43.4,148.6,216.2,119.0
94.8,42.0,148.2,217.0,119.5
95.2,41.8,147.2,217.8,120.0
95.2,41.2,147.0,218.6,120.5
95.4,40.6,146.8,219.2,121.0
96.0,38.6,146.6,220.8,121.5
96.8,37.6,146.2,221.4,122.0
96.8,37.4,146.0,221.8,122.5
96.8,36.6,145.8,222.8,123.0
96.8,35.4,145.8,224.0,123.5
97.2,35.0,145.0,224.8,124.0
98.0,33.6,144.6,225.8,124.5
98.2,33.6,144.4,225.8,125.0
98.4,33.4,144.0,226.2,125.5
98.6,32.8,143.6,227.0,126.0
98.8,32.0,143.6,227.6,126.5
99.2,30.0,143.6,229.2,127.0
99.6,28.4,143.2,230.8,127.5
100.2,27.0,143.0,231.8,128.0
100.6,26.0,142.8,232.6,128.5
100.8,25.0,142.6,233.6,129.0
100.8,24.8,142.4,234.0,129.5
101.6,23.8,142.4,234.2,130.0
101.6,23.2,142.2,235.0,130.5
102.2,21.6,142.2,236.0,131.0
102.6,20.8,142.2,236.4,131.5
102.8,20.2,142.0,237.0,132.0
102.8,20.0,141.8,237.4,132.5
102.8,18.6,141.8,238.8,133.0
103.0,18.6,141.6,238.8,133.5
103.2,18.6,141.4,238.8,134.0
103.2,18.2,141.0,239.6,134.5
103.6,17.0,141.0,240.4,135.0
104.2,16.0,141.0,240.8,135.5
104.4,15.6,141.0,241.0,136.0
104.4,14.6,141.0,242.0,136.5
104.8,14.0,141.0,242.2,137.0
105.8,13.0,141.0,242.2,137.5
105.8,13.0,141.0,242.2,138.0
106.2,12.2,141.0,242.6,138.5
106.4,12.0,141.0,242.6,139.0
106.6,11.6,141.0,242.8,139.5
106.6,11.0,141.0,243.4,140.0
106.6,11.0,141.0,243.4,140.5
106.6,10.0,141.0,244.4,141.0
106.6,9.8,141.0,244.6,141.5
106.6,9.8,141.0,244.6,142.0
106.6,9.8,140.8,244.8,142.5
107.0,9.2,140.8,245.0,143.0
107.2,8.8,140.8,245.2,143.5
107.6,8.4,140.8,245.2,144.0
107.8,8.0,140.8,245.4,144.5
108.0,7.6,140.8,245.6,145.0
108.2,7.2,140.8,245.8,145.5
108.4,6.6,140.8,246.2,146.0
108.4,6.6,140.8,246.2,146.5
108.6,6.2,140.8,246.4,147.0
108.6,6.0,140.8,246.6,147.5
108.6,5.6,140.8,247.0,148.0
108.8,5.2,140.8,247.2,148.5
108.8,4.6,140.8,247.8,149.0
108.8,4.2,140.8,248.2,149.5
108.8,4.2,140.8,248.2,150.0
108.8,4.0,140.8,248.4,150.5
108.8,3.6,140.8,248.8,151.0
108.8,3.6,140.8,248.8,151.5
108.8,3.6,140.8,248.8,152.0
109.0,2.8,140.8,249.4,152.5
109.0,2.8,140.8,249.4,153.0
109.0,2.6,140.8,249.6,153.5
109.0,2.6,140.8,249.6,154.0
109.0,2.6,140.8,249.6,154.5
109.0,2.4,140.8,249.8,155.0
109.2,2.2,140.8,249.8,155.5
109.2,2.0,140.8,250.0,156.0
109.2,2.0,140.8,250.0,156.5
109.2,1.8,140.8,250.2,157.0
109.4,1.4,140.8,250.4,157.5
109.4,1.4,140.8,250.4,158.0
109.4,1.4,140.8,250.4,158.5
109.4,1.2,140.8,250.6,159.0
109.4,1.2,140.8,250.6,159.5
109.4,1.2,140.8,250.6,160.0
109.8,0.8,140.8,250.6,160.5
109.8,0.8,140.8,250.6,161.0
109.8,0.8,140.8,250.6,161.5
109.8,0.6,140.8,250.8,162.0
109.8,0.6,140.8,250.8,162.5
109.8,0.6,140.8,250.8,163.0
109.8,0.6,140.8,250.8,163.5
109.8,0.6,140.8,250.8,164.0
109.8,0.2,140.8,251.2,164.5
109.8,0.0,140.8,251.4,165.0
109.8,0.0,140.8,251.4,165.5
109.8,0.0,140.8,251.4,166.0
109.8,0.0,140.8,251.4,166.5
109.8,0.0,140.8,251.4,167.0
109.8,0.0,140.8,251.4,167.5
109.8,0.0,140.8,251.4,168.0
109.8,0.0,140.8,251.4,168.5
109.8,0.0,140.8,251.4,169.0
109.8,0.0,140.8,251.4,169.5
109.8,0.0,140.8,251.4,170.0
109.8,0.0,140.8,251.4,170.5
109.8,0.0,140.8,251.4,171.0
109.8,0.0,140.8,251.4,171.5
109.8,0.0,140.8,251.4,172.0
109.8,0.0,140.8,251.4,172.5
109.8,0.0,140.8,251.4,173.0
109.8,0.0,140.8,251.4,173.5
109.8,0.0,140.8,251.4,174.0
109.8,0.0,140.8,251.4,174.5
109.8,0.0,140.8,251.4,175.0
109.8,0.0,140.8,251.4,175.5
109.8,0.0,140.8,251.4,176.0
109.8,0.0,140.8,251.4,176.5
109.8,0.0,140.8,251.4,177.0
109.8,0.0,140.8,251.4,177.5
109.8,0.0,140.8,251.4,178.0
109.8,0.0,140.8,251.4,178.5
109.8,0.0,140.8,251.4,179.0
109.8,0.0,140.8,251.4,179.5
109.8,0.0,140.8,251.4,180.0
109.8,0.0,140.8,251.4,180.5
109.8,0.0,140.8,251.4,181.0
109.8,0.0,140.8,251.4,181.5
109.8,0.0,140.8,251.4,182.0
109.8,0.0,140.8,251.4,182.5
109.8,0.0,140.8,251.4,183.0
109.8,0.0,140.8,251.4,183.5
109.8,0.0,140.8,251.4,184.0
109.8,0.0,140.8,251.4,184.5
109.8,0.0,140.8,251.4,185.0
109.8,0.0,140.8,251.4,185.5
109.8,0.0,140.8,251.4,186.0
109.8,0.0,140.8,251.4,186.5
109.8,0.0,140.8,251.4,187.0
109.8,0.0,140.8,251.4,187.5
109.8,0.0,140.8,251.4,188.0
109.8,0.0,140.8,251.4,188.5
109.8,0.0,140.8,251.4,189.0
109.8,0.0,140.8,251.4,189.5
109.8,0.0,140.8,251.4,190.0
109.8,0.0,140.8,251.4,190.5
109.8,0.0,140.8,251.4,191.0
109.8,0.0,140.8,251.4,191.5
109.8,0.0,140.8,251.4,192.0
109.8,0.0,140.8,251.4,192.5
109.8,0.0,140.8,251.4,193.0
109.8,0.0,140.8,251.4,193.5
109.8,0.0,140.8,251.4,194.0
109.8,0.0,140.8,251.4,194.5
109.8,0.0,140.8,251.4,195.0
109.8,0.0,140.8,251.4,195.5
109.8,0.0,140.8,251.4,196.0
109.8,0.0,140.8,251.4,196.5
109.8,0.0,140.8,251.4,197.0
109.8,0.0,140.8,251.4,197.5
109.8,0.0,140.8,251.4,198.0
109.8,0.0,140.8,251.4,198.5
109.8,0.0,140.8,251.4,199.0
109.8,0.0,140.8,251.4,199.5
109.8,0.0,140.8,251.4,200.0
