Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
66.8,79.2,234.6,121.4,79.5
67.2,79.4,232.6,122.8,80.0
68.4,78.2,231.6,123.8,80.5
69.4,79.2,228.8,124.6,81.0
69.8,79.4,227.2,125.6,81.5
70.6,78.6,225.2,127.6,82.0
70.6,78.8,223.8,128.8,82.5
71.8,79.6,221.0,129.6,83.0
72.0,80.4,218.8,130.8,83.5
73.0,81.6,216.2,131.2,84.0
73.8,81.4,214.2,132.6,84.5
74.8,82.8,211.0,133.4,85.0
75.8,82.4,209.6,134.2,85.5
76.2,83.2,207.6,135.0,86.0
76.6,83.6,205.6,136.2,86.5
77.0,83.8,203.8,137.4,87.0
77.4,84.6,202.0,138.0,87.5
77.6,85.2,200.0,139.2,88.0
78.6,84.8,198.8,139.8,88.5
79.2,84.2,198.0,140.6,89.0
79.4,84.6,196.2,141.8,89.5
80.0,84.2,194.8,143.0,90.0
80.6,83.8,193.6,144.0,90.5
81.4,83.6,191.8,145.2,91.0
82.0,82.2,190.2,147.6,91.5
83.4,81.8,188.0,148.8,92.0
84.0,80.8,186.2,151.0,92.5
85.0,80.8,184.0,152.2,93.0
85.2,82.2,181.4,153.2,93.5
86.0,80.4,180.0,155.6,94.0
86.4,80.6,178.0,157.0,94.5
87.0,80.6,176.8,157.6,95.0
87.6,80.4,175.4,158.6,95.5
88.8,80.2,174.2,158.8,96.0
89.0,80.6,172.4,160.0,96.5
89.8,81.0,170.6,160.6,97.0
90.6,81.2,169.2,161.0,97.5
91.4,80.6,168.2,161.8,98.0
92.0,80.4,167.2,162.4,98.5
92.6,81.0,165.4,163.0,99.0
93.4,78.4,165.0,165.2,99.5
94.6,76.6,164.0,166.8,100.0
95.2,76.8,162.8,167.2,100.5
95.8,76.4,161.4,168.4,101.0
96.4,77.0,159.6,169.0,101.5
97.2,77.2,157.2,170.4,102.0
98.0,76.4,155.8,171.8,102.5
98.4,77.8,153.8,172.0,103.0
99.0,77.6,151.6,173.8,103.5
99.6,78.2,149.2,175.0,104.0
100.2,77.2,148.8,175.8,104.5
100.8,76.6,147.4,177.2,105.0
101.6,75.8,146.6,178.0,105.5
102.4,74.6,145.4,179.6,106.0
103.2,72.6,144.6,181.6,106.5
103.8,71.6,143.8,182.8,107.0
104.8,70.2,142.0,185.0,107.5
105.0,69.6,141.2,186.2,108.0
105.4,69.2,139.6,187.8,108.5
106.2,67.8,138.8,189.2,109.0
107.0,65.8,138.8,190.4,109.5
107.4,63.8,138.6,192.2,110.0
108.8,61.4,137.6,194.2,110.5
109.2,60.6,136.8,195.4,111.0
109.6,59.6,136.0,196.8,111.5
110.6,57.2,135.4,198.8,112.0
111.0,57.0,134.8,199.2,112.5
111.4,56.2,134.2,200.2,113.0
111.6,55.6,133.8,201.0,113.5
111.8,55.8,133.2,201.2,114.0
113.4,53.6,132.6,202.4,114.5
114.8,51.8,132.2,203.2,115.0
115.2,50.6,131.8,204.4,115.5
116.0,49.6,131.2,205.2,116.0
116.6,48.4,130.8,206.2,116.5
117.2,46.4,130.4,208.0,117.0
117.8,45.8,130.0,208.4,117.5
118.2,45.8,129.2,208.8,118.0
118.8,44.8,128.6,209.8,118.5
119.2,44.6,128.0,210.2,119.0
119.6,44.2,127.4,210.8,119.5
120.0,43.2,126.8,212.0,120.0
120.8,41.6,126.0,213.6,120.5
121.8,40.4,125.8,214.0,121.0
122.4,39.0,125.0,215.6,121.5
123.6,36.4,124.6,217.4,122.0
123.8,36.2,124.0,218.0,122.5
123.8,35.6,123.4,219.2,123.0
124.2,35.2,122.6,220.0,123.5
124.6,34.6,122.4,220.4,124.0
124.6,34.0,122.0,221.4,124.5
125.0,33.0,122.0,222.0,125.0
125.0,33.0,121.6,222.4,125.5
125.2,33.0,121.0,222.8,126.0
125.4,32.4,120.2,224.0,126.5
126.0,31.8,120.0,224.2,127.0
126.6,31.2,119.6,224.6,127.5
127.0,31.0,119.2,224.8,128.0
127.4,29.4,119.0,226.2,128.5
127.4,28.8,118.8,227.0,129.0
127.8,27.8,118.2,228.2,129.5
128.2,26.8,117.4,229.6,130.0
128.2,26.4,117.0,230.4,130.5
128.8,25.4,116.4,231.4,131.0
129.0,24.4,116.0,232.6,131.5
129.2,23.2,116.0,233.6,132.0
129.4,22.8,115.8,234.0,132.5
