"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,499,3,0,0
2.0,499,3,0,0
3.0,499,3,0,0
4.0,499,3,0,0
5.0,499,3,0,0
6.0,499,3,0,0
7.0,499,3,0,0
8.0,498,4,0,0
9.0,498,4,0,0
10.0,497,5,0,0
11.0,497,5,0,0
12.0,497,5,0,0
13.0,496,6,0,0
14.0,496,6,0,0
15.0,496,6,0,0
16.0,496,6,0,0
17.0,496,6,0,0
18.0,495,7,0,0
19.0,495,7,0,0
20.0,494,8,0,0
21.0,494,7,1,0
22.0,494,7,1,0
23.0,494,7,1,0
24.0,492,9,1,0
25.0,492,9,1,0
26.0,491,10,1,0
27.0,490,11,1,0
28.0,490,11,1,0
29.0,489,12,1,0
30.0,489,12,1,0
31.0,488,13,1,0
32.0,485,16,1,0
33.0,485,16,1,0
34.0,485,15,2,0
35.0,484,16,2,0
36.0,484,16,2,0
37.0,484,16,2,0
38.0,484,15,2,1
39.0,482,17,2,1
40.0,482,16,3,1
41.0,481,17,3,1
42.0,480,18,3,1
43.0,479,19,3,1
44.0,479,18,4,1
45.0,477,20,4,1
46.0,476,19,5,2
47.0,476,19,5,2
48.0,476,19,5,2
49.0,475,20,5,2
50.0,474,21,5,2
51.0,473,22,5,2
52.0,471,24,5,2
53.0,470,25,5,2
54.0,470,25,5,2
55.0,469,26,5,2
56.0,469,26,5,2
57.0,469,26,5,2
58.0,469,26,5,2
59.0,469,26,5,2
60.0,467,27,5,3
61.0,466,28,5,3
62.0,465,29,5,3
63.0,463,31,5,3
64.0,460,34,5,3
65.0,458,36,5,3
66.0,458,35,6,3
67.0,457,36,6,3
68.0,456,36,6,4
69.0,454,38,6,4
70.0,454,38,6,4
71.0,452,40,6,4
72.0,450,42,6,4
73.0,449,42,7,4
74.0,446,45,7,4
75.0,445,46,7,4
76.0,443,48,7,4
77.0,440,51,7,4
78.0,436,55,7,4
79.0,436,54,7,5
80.0,435,55,7,5
81.0,433,57,7,5
82.0,431,57,7,7
83.0,429,59,7,7
84.0,429,58,8,7
85.0,425,62,8,7
86.0,423,64,8,7
87.0,418,69,8,7
88.0,414,71,9,8
89.0,410,75,9,8
90.0,408,74,12,8
91.0,403,78,12,9
92.0,401,80,12,9
93.0,400,79,13,10
94.0,397,82,13,10
95.0,393,84,13,12
96.0,391,85,13,13
97.0,387,88,14,13
98.0,386,89,14,13
99.0,383,92,14,13
100.0,381,94,14,13
101.0,378,97,14,13
102.0,376,99,14,13
103.0,373,101,14,14
104.0,371,103,14,14
105.0,369,105,14,14
106.0,365,109,14,14
107.0,365,107,15,15
108.0,362,109,15,16
109.0,357,113,16,16
110.0,352,116,18,16
111.0,349,117,19,17
112.0,345,121,19,17
113.0,342,122,21,17
114.0,340,122,22,18
115.0,340,121,23,18
116.0,338,120,25,19
117.0,334,124,25,19
118.0,328,130,25,19
119.0,320,135,26,21
120.0,317,137,27,21
121.0,311,140,27,24
122.0,308,142,27,25
123.0,303,145,28,26
124.0,298,149,28,27
125.0,293,153,28,28
126.0,287,158,29,28
127.0,284,160,30,28
128.0,278,162,33,29
129.0,273,163,35,31
130.0,268,165,36,33
131.0,263,168,37,34
132.0,257,170,40,35
133.0,253,171,42,36
134.0,248,175,43,36
135.0,243,179,44,36
136.0,237,184,45,36
137.0,233,186,46,37
138.0,228,188,48,38
139.0,224,192,48,38
140.0,220,191,52,39
141.0,215,193,55,39
142.0,212,194,56,40
143.0,207,197,57,41
144.0,204,199,58,41
145.0,201,201,58,42
146.0,198,202,59,43
147.0,189,210,59,44
148.0,185,211,60,46
149.0,179,217,60,46
150.0,175,217,61,49
151.0,173,214,64,51
152.0,172,214,64,52
153.0,169,213,66,54
154.0,164,213,69,56
155.0,162,212,72,56
156.0,161,210,73,58
157.0,160,207,76,59
158.0,155,207,77,63
159.0,151,209,79,63
160.0,147,207,82,66
161.0,144,205,87,66
162.0,138,207,89,68
163.0,136,201,95,70
164.0,131,203,98,70
165.0,127,204,99,72
166.0,123,205,100,74
167.0,119,206,101,76
168.0,118,205,101,78
169.0,114,205,101,82
170.0,113,198,104,87
171.0,110,201,104,87
172.0,105,199,110,88
173.0,104,196,113,89
174.0,103,193,116,90
175.0,97,197,118,90
176.0,93,197,120,92
177.0,86,200,123,93
178.0,84,201,124,93
179.0,82,198,125,97
180.0,81,195,127,99
181.0,77,195,128,102
182.0,75,192,131,104
183.0,74,191,131,106
184.0,70,190,134,108
185.0,69,187,138,108
186.0,65,187,141,109
187.0,63,184,144,111
188.0,61,180,147,114
189.0,58,174,154,116
190.0,57,171,156,118
191.0,56,170,158,118
192.0,54,172,158,118
193.0,52,170,161,119
194.0,51,165,165,121
195.0,49,158,172,123
196.0,45,156,174,127
197.0,45,152,175,130
198.0,45,150,177,130
199.0,44,142,183,133
200.0,41,144,184,133
201.0,40,139,189,134
202.0,38,138,191,135
203.0,37,137,193,135
204.0,34,136,195,137
205.0,33,133,199,137
206.0,33,124,205,140
207.0,32,124,206,140
208.0,32,116,214,140
209.0,30,114,217,141
210.0,30,107,220,145
211.0,30,105,221,146
212.0,30,102,223,147
213.0,30,96,227,149
214.0,30,94,228,150
215.0,30,90,231,151
216.0,30,84,235,153
217.0,30,80,239,153
218.0,30,78,240,154
219.0,30,74,242,156
