"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,500,2,0,0
2.0,500,2,0,0
3.0,500,2,0,0
4.0,500,2,0,0
5.0,500,2,0,0
6.0,500,2,0,0
7.0,499,3,0,0
8.0,499,3,0,0
9.0,498,4,0,0
10.0,498,4,0,0
11.0,498,4,0,0
12.0,497,5,0,0
13.0,497,5,0,0
14.0,497,5,0,0
15.0,497,5,0,0
16.0,496,6,0,0
17.0,496,6,0,0
18.0,496,6,0,0
19.0,496,6,0,0
20.0,495,7,0,0
21.0,493,9,0,0
22.0,493,9,0,0
23.0,492,10,0,0
24.0,490,12,0,0
25.0,490,12,0,0
26.0,490,12,0,0
27.0,490,12,0,0
28.0,489,13,0,0
29.0,488,14,0,0
30.0,487,15,0,0
31.0,484,18,0,0
32.0,482,20,0,0
33.0,481,21,0,0
34.0,477,25,0,0
35.0,473,29,0,0
36.0,470,32,0,0
37.0,468,34,0,0
38.0,467,32,3,0
39.0,465,33,4,0
40.0,463,35,4,0
41.0,462,36,4,0
42.0,459,39,4,0
43.0,458,40,4,0
44.0,457,41,4,0
45.0,457,41,4,0
46.0,457,41,4,0
47.0,457,39,5,1
48.0,455,41,5,1
49.0,453,41,6,2
50.0,452,41,7,2
51.0,450,43,7,2
52.0,449,44,7,2
53.0,447,46,7,2
54.0,446,47,7,2
55.0,442,51,7,2
56.0,440,52,7,3
57.0,437,55,7,3
58.0,435,56,7,4
59.0,433,57,7,5
60.0,430,60,7,5
61.0,426,64,7,5
62.0,420,70,7,5
63.0,418,70,8,6
64.0,413,75,8,6
65.0,406,82,8,6
66.0,403,84,9,6
67.0,401,86,9,6
68.0,397,90,9,6
69.0,393,94,9,6
70.0,391,96,9,6
71.0,387,99,9,7
72.0,381,105,9,7
73.0,377,109,9,7
74.0,370,115,9,8
75.0,366,119,9,8
76.0,364,120,9,9
77.0,359,124,9,10
78.0,354,128,9,11
79.0,349,133,9,11
80.0,348,133,9,12
81.0,346,132,10,14
82.0,341,137,10,14
83.0,339,138,11,14
84.0,336,141,11,14
85.0,332,142,11,17
86.0,327,146,12,17
87.0,321,150,13,18
88.0,318,152,13,19
89.0,315,154,14,19
90.0,312,156,14,20
91.0,308,158,15,21
92.0,301,164,15,22
93.0,299,165,16,22
94.0,297,167,16,22
95.0,295,169,16,22
96.0,287,170,22,23
97.0,285,169,24,24
98.0,282,172,24,24
99.0,278,176,24,24
100.0,276,176,25,25
101.0,271,177,28,26
102.0,268,175,31,28
103.0,260,179,33,30
104.0,257,179,35,31
105.0,253,181,37,31
106.0,250,180,37,35
107.0,248,180,37,37
108.0,245,182,38,37
109.0,240,181,42,39
110.0,234,186,43,39
111.0,228,189,44,41
112.0,221,194,44,43
113.0,216,195,45,46
114.0,212,195,45,50
115.0,205,198,46,53
116.0,204,197,47,54
117.0,199,198,50,55
118.0,196,197,51,58
119.0,189,202,53,58
120.0,185,201,56,60
121.0,181,199,58,64
122.0,175,202,59,66
123.0,171,205,60,66
124.0,164,209,63,66
125.0,160,211,63,68
126.0,159,211,63,69
127.0,158,205,68,71
128.0,157,204,68,73
129.0,152,203,73,74
130.0,151,202,74,75
131.0,147,203,77,75
132.0,145,200,80,77
133.0,145,199,81,77
134.0,143,200,81,78
135.0,139,201,83,79
136.0,133,202,86,81
137.0,128,204,88,82
138.0,121,209,89,83
139.0,118,202,93,89
140.0,114,204,95,89
141.0,112,203,97,90
142.0,106,205,98,93
143.0,101,207,100,94
144.0,97,210,101,94
145.0,92,210,105,95
146.0,87,209,108,98
147.0,84,212,108,98
148.0,84,209,110,99
149.0,81,208,112,101
150.0,81,204,114,103
151.0,77,204,116,105
152.0,75,199,120,108
153.0,75,197,121,109
154.0,71,197,122,112
155.0,70,193,124,115
156.0,67,194,125,116
157.0,63,194,127,118
158.0,62,191,128,121
159.0,60,191,130,121
160.0,58,188,133,123
161.0,57,185,134,126
162.0,57,177,137,131
163.0,56,172,140,134
164.0,51,173,141,137
165.0,51,168,144,139
166.0,50,167,145,140
167.0,50,162,147,143
168.0,50,160,149,143
169.0,48,159,150,145
170.0,47,154,154,147
171.0,46,152,155,149
172.0,46,150,156,150
173.0,44,148,157,153
174.0,43,142,162,155
175.0,43,140,164,155
176.0,43,136,165,158
177.0,42,132,168,160
178.0,42,127,172,161
179.0,42,125,173,162
180.0,42,123,174,163
181.0,41,119,178,164
182.0,41,118,179,164
183.0,41,115,180,166
184.0,41,111,183,167
185.0,41,108,186,167
186.0,39,107,189,167
187.0,39,103,192,168
188.0,39,100,195,168
189.0,39,94,198,171
190.0,38,93,198,173
191.0,38,90,198,176
192.0,38,89,199,176
193.0,38,85,201,178
194.0,38,83,201,180
195.0,38,79,201,184
196.0,38,78,201,185
197.0,38,77,201,186
198.0,37,74,202,189
199.0,37,69,205,191
200.0,37,67,206,192
201.0,36,63,210,193
202.0,36,61,212,193
203.0,36,59,213,194
204.0,36,52,216,198
205.0,36,50,218,198
206.0,36,47,221,198
207.0,36,45,222,199
208.0,36,43,224,199
209.0,36,40,226,200
210.0,36,37,229,200
211.0,36,35,231,200
212.0,36,32,233,201
213.0,36,32,233,201
214.0,36,27,237,202
215.0,36,25,238,203
216.0,36,24,239,203
217.0,36,22,241,203
218.0,36,21,241,204
219.0,36,20,242,204
220.0,36,17,245,204
221.0,36,17,245,204
222.0,36,16,246,204
223.0,36,13,249,204
224.0,36,12,250,204
225.0,36,12,250,204
226.0,36,11,251,204
227.0,36,10,252,204
228.0,36,10,252,204
229.0,36,8,254,204
230.0,36,7,255,204
231.0,36,5,257,204
232.0,36,4,258,204
233.0,36,4,258,204
234.0,36,4,258,204
235.0,36,4,258,204
236.0,36,4,258,204
237.0,36,4,258,204
238.0,36,3,259,204
239.0,36,3,259,204
240.0,36,2,260,204
241.0,36,2,260,204
242.0,36,2,260,204
243.0,36,2,260,204
244.0,36,2,260,204
245.0,36,2,260,204
246.0,36,2,260,204
247.0,36,2,260,204
248.0,36,2,260,204
249.0,36,2,260,204
250.0,36,2,260,204
251.0,36,2,260,204
252.0,36,1,261,204
253.0,36,1,261,204
254.0,36,1,261,204
255.0,36,1,261,204
256.0,36,1,261,204
257.0,36,1,261,204
258.0,36,1,261,204
259.0,36,1,261,204
260.0,36,1,261,204
261.0,36,1,261,204
262.0,36,1,261,204
263.0,36,1,261,204
264.0,36,1,261,204
265.0,36,1,261,204
266.0,36,1,261,204
267.0,36,0,262,204
268.0,36,0,262,204
269.0,36,0,262,204
270.0,36,0,262,204
271.0,36,0,262,204
272.0,36,0,262,204
273.0,36,0,262,204
274.0,36,0,262,204
275.0,36,0,262,204
276.0,36,0,262,204
277.0,36,0,262,204
278.0,36,0,262,204
279.0,36,0,262,204
280.0,36,0,262,204
281.0,36,0,262,204
282.0,36,0,262,204
283.0,36,0,262,204
284.0,36,0,262,204
285.0,36,0,262,204
286.0,36,0,262,204
287.0,36,0,262,204
288.0,36,0,262,204
289.0,36,0,262,204
290.0,36,0,262,204
291.0,36,0,262,204
292.0,36,0,262,204
293.0,36,0,262,204
294.0,36,0,262,204
295.0,36,0,262,204
296.0,36,0,262,204
297.0,36,0,262,204
298.0,36,0,262,204
299.0,36,0,262,204
300.0,36,0,262,204
301.0,36,0,262,204
302.0,36,0,262,204
303.0,36,0,262,204
304.0,36,0,262,204
305.0,36,0,262,204
306.0,36,0,262,204
307.0,36,0,262,204
308.0,36,0,262,204
309.0,36,0,262,204
310.0,36,0,262,204
311.0,36,0,262,204
312.0,36,0,262,204
313.0,36,0,262,204
314.0,36,0,262,204
315.0,36,0,262,204
316.0,36,0,262,204
317.0,36,0,262,204
318.0,36,0,262,204
319.0,36,0,262,204
320.0,36,0,262,204
321.0,36,0,262,204
322.0,36,0,262,204
323.0,36,0,262,204
324.0,36,0,262,204
325.0,36,0,262,204
326.0,36,0,262,204
327.0,36,0,262,204
328.0,36,0,262,204
329.0,36,0,262,204
330.0,36,0,262,204
331.0,36,0,262,204
332.0,36,0,262,204
333.0,36,0,262,204
334.0,36,0,262,204
335.0,36,0,262,204
336.0,36,0,262,204
337.0,36,0,262,204
338.0,36,0,262,204
339.0,36,0,262,204
340.0,36,0,262,204
341.0,36,0,262,204
342.0,36,0,262,204
343.0,36,0,262,204
344.0,36,0,262,204
345.0,36,0,262,204
346.0,36,0,262,204
347.0,36,0,262,204
348.0,36,0,262,204
349.0,36,0,262,204
350.0,36,0,262,204
351.0,36,0,262,204
352.0,36,0,262,204
353.0,36,0,262,204
354.0,36,0,262,204
355.0,36,0,262,204
356.0,36,0,262,204
357.0,36,0,262,204
358.0,36,0,262,204
359.0,36,0,262,204
360.0,36,0,262,204
361.0,36,0,262,204
362.0,36,0,262,204
363.0,36,0,262,204
364.0,36,0,262,204
365.0,36,0,262,204
366.0,36,0,262,204
367.0,36,0,262,204
368.0,36,0,262,204
369.0,36,0,262,204
370.0,36,0,262,204
371.0,36,0,262,204
372.0,36,0,262,204
373.0,36,0,262,204
374.0,36,0,262,204
375.0,36,0,262,204
376.0,36,0,262,204
377.0,36,0,262,204
378.0,36,0,262,204
379.0,36,0,262,204
380.0,36,0,262,204
381.0,36,0,262,204
382.0,36,0,262,204
383.0,36,0,262,204
384.0,36,0,262,204
385.0,36,0,262,204
386.0,36,0,262,204
387.0,36,0,262,204
388.0,36,0,262,204
389.0,36,0,262,204
390.0,36,0,262,204
391.0,36,0,262,204
392.0,36,0,262,204
393.0,36,0,262,204
394.0,36,0,262,204
395.0,36,0,262,204
396.0,36,0,262,204
397.0,36,0,262,204
398.0,36,0,262,204
399.0,36,0,262,204
400.0,36,0,262,204
