Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
207.6,4.4,30.4,259.6,129.0
207.6,4.2,30.4,259.8,129.5
207.6,4.2,30.4,259.8,130.0
207.6,3.8,30.4,260.2,130.5
207.8,3.0,30.4,260.8,131.0
208.0,2.8,30.4,260.8,131.5
208.0,2.6,30.4,261.0,132.0
208.0,2.0,30.4,261.6,132.5
208.0,2.0,30.4,261.6,133.0
208.0,1.8,30.4,261.8,133.5
208.4,1.4,30.4,261.8,134.0
208.4,1.4,30.4,261.8,134.5
208.6,1.2,30.4,261.8,135.0
208.6,1.2,30.4,261.8,135.5
208.6,1.2,30.4,261.8,136.0
208.6,1.0,30.4,262.0,136.5
208.6,1.0,30.4,262.0,137.0
208.6,0.8,30.4,262.2,137.5
208.6,0.8,30.4,262.2,138.0
208.6,0.8,30.4,262.2,138.5
208.6,0.8,30.4,262.2,139.0
208.6,0.8,30.4,262.2,139.5
208.6,0.8,30.4,262.2,140.0
208.6,0.8,30.4,262.2,140.5
208.6,0.8,30.4,262.2,141.0
208.6,0.8,30.4,262.2,141.5
208.6,0.8,30.4,262.2,142.0
208.6,0.8,30.4,262.2,142.5
208.6,0.8,30.4,262.2,143.0
208.6,0.8,30.4,262.2,143.5
208.6,0.8,30.4,262.2,144.0
208.6,0.2,30.4,262.8,144.5
208.6,0.2,30.4,262.8,145.0
208.6,0.2,30.4,262.8,145.5
208.6,0.2,30.4,262.8,146.0
208.6,0.2,30.4,262.8,146.5
208.6,0.2,30.4,262.8,147.0
208.6,0.2,30.4,262.8,147.5
208.6,0.2,30.4,262.8,148.0
208.8,0.0,30.4,262.8,148.5
208.8,0.0,30.4,262.8,149.0
208.8,0.0,30.4,262.8,149.5
208.8,0.0,30.4,262.8,150.0
208.8,0.0,30.4,262.8,150.5
208.8,0.0,30.4,262.8,151.0
208.8,0.0,30.4,262.8,151.5
208.8,0.0,30.4,262.8,152.0
208.8,0.0,30.4,262.8,152.5
208.8,0.0,30.4,262.8,153.0
208.8,0.0,30.4,262.8,153.5
208.8,0.0,30.4,262.8,154.0
208.8,0.0,30.4,262.8,154.5
208.8,0.0,30.4,262.8,155.0
208.8,0.0,30.4,262.8,155.5
208.8,0.0,30.4,262.8,156.0
208.8,0.0,30.4,262.8,156.5
208.8,0.0,30.4,262.8,157.0
208.8,0.0,30.4,262.8,157.5
208.8,0.0,30.4,262.8,158.0
208.8,0.0,30.4,262.8,158.5
208.8,0.0,30.4,262.8,159.0
208.8,0.0,30.4,262.8,159.5
208.8,0.0,30.4,262.8,160.0
208.8,0.0,30.4,262.8,160.5
208.8,0.0,30.4,262.8,161.0
208.8,0.0,30.4,262.8,161.5
208.8,0.0,30.4,262.8,162.0
208.8,0.0,30.4,262.8,162.5
208.8,0.0,30.4,262.8,163.0
208.8,0.0,30.4,262.8,163.5
208.8,0.0,30.4,262.8,164.0
208.8,0.0,30.4,262.8,164.5
208.8,0.0,30.4,262.8,165.0
208.8,0.0,30.4,262.8,165.5
208.8,0.0,30.4,262.8,166.0
208.8,0.0,30.4,262.8,166.5
208.8,0.0,30.4,262.8,167.0
208.8,0.0,30.4,262.8,167.5
208.8,0.0,30.4,262.8,168.0
208.8,0.0,30.4,262.8,168.5
208.8,0.0,30.4,262.8,169.0
208.8,0.0,30.4,262.8,169.5
208.8,0.0,30.4,262.8,170.0
208.8,0.0,30.4,262.8,170.5
208.8,0.0,30.4,262.8,171.0
208.8,0.0,30.4,262.8,171.5
208.8,0.0,30.4,262.8,172.0
208.8,0.0,30.4,262.8,172.5
208.8,0.0,30.4,262.8,173.0
208.8,0.0,30.4,262.8,173.5
208.8,0.0,30.4,262.8,174.0
208.8,0.0,30.4,262.8,174.5
208.8,0.0,30.4,262.8,175.0
208.8,0.0,30.4,262.8,175.5
208.8,0.0,30.4,262.8,176.0
208.8,0.0,30.4,262.8,176.5
208.8,0.0,30.4,262.8,177.0
208.8,0.0,30.4,262.8,177.5
208.8,0.0,30.4,262.8,178.0
208.8,0.0,30.4,262.8,178.5
208.8,0.0,30.4,262.8,179.0
208.8,0.0,30.4,262.8,179.5
208.8,0.0,30.4,262.8,180.0
208.8,0.0,30.4,262.8,180.5
208.8,0.0,30.4,262.8,181.0
208.8,0.0,30.4,262.8,181.5
208.8,0.0,30.4,262.8,182.0
208.8,0.0,30.4,262.8,182.5
208.8,0.0,30.4,262.8,183.0
208.8,0.0,30.4,262.8,183.5
208.8,0.0,30.4,262.8,184.0
208.8,0.0,30.4,262.8,184.5
208.8,0.0,30.4,262.8,185.0
208.8,0.0,30.4,262.8,185.5
208.8,0.0,30.4,262.8,186.0
208.8,0.0,30.4,262.8,186.5
208.8,0.0,30.4,262.8,187.0
208.8,0.0,30.4,262.8,187.5
208.8,0.0,30.4,262.8,188.0
208.8,0.0,30.4,262.8,188.5
208.8,0.0,30.4,262.8,189.0
208.8,0.0,30.4,262.8,189.5
208.8,0.0,30.4,262.8,190.0
208.8,0.0,30.4,262.8,190.5
208.8,0.0,30.4,262.8,191.0
208.8,0.0,30.4,262.8,191.5
208.8,0.0,30.4,262.8,192.0
208.8,0.0,30.4,262.8,192.5
208.8,0.0,30.4,262.8,193.0
208.8,0.0,30.4,262.8,193.5
208.8,0.0,30.4,262.8,194.0
208.8,0.0,30.4,262.8,194.5
208.8,0.0,30.4,262.8,195.0
208.8,0.0,30.4,262.8,195.5
208.8,0.0,30.4,262.8,196.0
208.8,0.0,30.4,262.8,196.5
208.8,0.0,30.4,262.8,197.0
208.8,0.0,30.4,262.8,197.5
208.8,0.0,30.4,262.8,198.0
208.8,0.0,30.4,262.8,198.5
208.8,0.0,30.4,262.8,199.0
208.8,0.0,30.4,262.8,199.5
208.8,0.0,30.4,262.8,200.0
