Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
83.0,19.4,255.2,144.4,111.0
83.2,19.4,254.6,144.8,111.5
83.2,18.4,254.6,145.8,112.0
83.2,17.4,254.6,146.8,112.5
83.4,16.8,254.2,147.6,113.0
83.6,16.0,253.8,148.6,113.5
83.8,15.8,253.8,148.6,114.0
84.2,15.0,253.8,149.0,114.5
84.6,14.2,253.6,149.6,115.0
84.8,13.8,253.4,150.0,115.5
84.8,13.8,253.2,150.2,116.0
85.0,13.0,253.2,150.8,116.5
85.2,12.4,253.2,151.2,117.0
85.4,11.4,253.2,152.0,117.5
85.6,10.4,253.2,152.8,118.0
86.2,9.6,253.2,153.0,118.5
86.4,9.2,253.2,153.2,119.0
86.8,8.8,253.0,153.4,119.5
86.8,8.4,253.0,153.8,120.0
86.8,8.0,253.0,154.2,120.5
86.8,7.6,253.0,154.6,121.0
87.0,7.4,252.8,154.8,121.5
87.6,6.6,252.8,155.0,122.0
87.6,6.0,252.8,155.6,122.5
87.6,5.0,252.8,156.6,123.0
87.8,5.0,252.6,156.6,123.5
88.2,5.0,252.2,156.6,124.0
88.2,5.0,251.8,157.0,124.5
88.2,5.0,251.8,157.0,125.0
88.2,5.0,251.8,157.0,125.5
88.2,5.0,251.8,157.0,126.0
88.4,4.8,251.8,157.0,126.5
88.4,4.6,251.8,157.2,127.0
88.4,4.4,251.8,157.4,127.5
88.4,4.4,251.8,157.4,128.0
88.4,4.2,251.8,157.6,128.5
88.4,4.4,251.6,157.6,129.0
88.4,4.4,251.6,157.6,129.5
88.6,4.4,251.4,157.6,130.0
88.8,4.6,251.0,157.6,130.5
88.8,4.8,250.6,157.8,131.0
88.8,5.0,250.4,157.8,131.5
89.0,4.8,250.2,158.0,132.0
89.0,5.0,250.0,158.0,132.5
89.0,4.8,250.0,158.2,133.0
89.0,4.8,250.0,158.2,133.5
89.0,4.6,250.0,158.4,134.0
89.2,4.2,250.0,158.6,134.5
89.2,4.0,250.0,158.8,135.0
89.2,4.0,250.0,158.8,135.5
89.2,4.0,250.0,158.8,136.0
89.2,4.0,250.0,158.8,136.5
89.2,4.0,250.0,158.8,137.0
89.2,4.0,250.0,158.8,137.5
89.2,4.0,250.0,158.8,138.0
89.2,3.8,250.0,159.0,138.5
89.2,3.8,250.0,159.0,139.0
89.4,3.4,250.0,159.2,139.5
89.4,3.0,250.0,159.6,140.0
89.4,3.0,250.0,159.6,140.5
89.4,3.0,250.0,159.6,141.0
89.4,3.0,250.0,159.6,141.5
89.4,3.0,250.0,159.6,142.0
89.4,3.0,250.0,159.6,142.5
89.4,3.0,250.0,159.6,143.0
89.4,3.0,250.0,159.6,143.5
89.6,2.8,250.0,159.6,144.0
89.6,2.8,250.0,159.6,144.5
89.6,2.8,250.0,159.6,145.0
89.6,2.8,250.0,159.6,145.5
89.6,2.8,250.0,159.6,146.0
89.6,2.8,250.0,159.6,146.5
89.6,2.8,250.0,159.6,147.0
89.6,2.8,250.0,159.6,147.5
89.6,2.6,250.0,159.8,148.0
89.6,2.6,250.0,159.8,148.5
89.8,2.4,250.0,159.8,149.0
90.0,2.2,250.0,159.8,149.5
90.0,2.0,250.0,160.0,150.0
90.2,1.6,250.0,160.2,150.5
90.2,1.6,250.0,160.2,151.0
90.2,1.4,250.0,160.4,151.5
90.2,1.4,250.0,160.4,152.0
90.2,1.2,250.0,160.6,152.5
90.2,1.0,250.0,160.8,153.0
90.2,1.0,250.0,160.8,153.5
90.2,1.0,250.0,160.8,154.0
90.4,0.8,250.0,160.8,154.5
90.4,0.8,250.0,160.8,155.0
90.4,0.8,250.0,160.8,155.5
90.4,0.8,250.0,160.8,156.0
90.4,0.8,250.0,160.8,156.5
90.4,0.6,250.0,161.0,157.0
90.4,0.4,250.0,161.2,157.5
90.4,0.4,250.0,161.2,158.0
90.4,0.4,250.0,161.2,158.5
90.4,0.2,250.0,161.4,159.0
90.4,0.2,250.0,161.4,159.5
90.4,0.2,250.0,161.4,160.0
90.4,0.0,250.0,161.6,160.5
90.4,0.0,250.0,161.6,161.0
90.4,0.0,250.0,161.6,161.5
90.4,0.0,250.0,161.6,162.0
90.4,0.0,250.0,161.6,162.5
90.4,0.0,250.0,161.6,163.0
90.4,0.0,250.0,161.6,163.5
90.4,0.0,250.0,161.6,164.0
90.4,0.0,250.0,161.6,164.5
90.4,0.0,250.0,161.6,165.0
90.4,0.0,250.0,161.6,165.5
90.4,0.0,250.0,161.6,166.0
90.4,0.0,250.0,161.6,166.5
90.4,0.0,250.0,161.6,167.0
90.4,0.0,250.0,161.6,167.5
90.4,0.0,250.0,161.6,168.0
90.4,0.0,250.0,161.6,168.5
90.4,0.0,250.0,161.6,169.0
90.4,0.0,250.0,161.6,169.5
90.4,0.0,250.0,161.6,170.0
90.4,0.0,250.0,161.6,170.5
90.4,0.0,250.0,161.6,171.0
90.4,0.0,250.0,161.6,171.5
90.4,0.0,250.0,161.6,172.0
90.4,0.0,250.0,161.6,172.5
90.4,0.0,250.0,161.6,173.0
90.4,0.0,250.0,161.6,173.5
90.4,0.0,250.0,161.6,174.0
90.4,0.0,250.0,161.6,174.5
90.4,0.0,250.0,161.6,175.0
90.4,0.0,250.0,161.6,175.5
90.4,0.0,250.0,161.6,176.0
90.4,0.0,250.0,161.6,176.5
90.4,0.0,250.0,161.6,177.0
90.4,0.0,250.0,161.6,177.5
90.4,0.0,250.0,161.6,178.0
90.4,0.0,250.0,161.6,178.5
90.4,0.0,250.0,161.6,179.0
90.4,0.0,250.0,161.6,179.5
90.4,0.0,250.0,161.6,180.0
90.4,0.0,250.0,161.6,180.5
90.4,0.0,250.0,161.6,181.0
90.4,0.0,250.0,161.6,181.5
90.4,0.0,250.0,161.6,182.0
90.4,0.0,250.0,161.6,182.5
90.4,0.0,250.0,161.6,183.0
90.4,0.0,250.0,161.6,183.5
90.4,0.0,250.0,161.6,184.0
90.4,0.0,250.0,161.6,184.5
90.4,0.0,250.0,161.6,185.0
90.4,0.0,250.0,161.6,185.5
90.4,0.0,250.0,161.6,186.0
90.4,0.0,250.0,161.6,186.5
90.4,0.0,250.0,161.6,187.0
90.4,0.0,250.0,161.6,187.5
90.4,0.0,250.0,161.6,188.0
90.4,0.0,250.0,161.6,188.5
90.4,0.0,250.0,161.6,189.0
90.4,0.0,250.0,161.6,189.5
90.4,0.0,250.0,161.6,190.0
90.4,0.0,250.0,161.6,190.5
90.4,0.0,250.0,161.6,191.0
90.4,0.0,250.0,161.6,191.5
90.4,0.0,250.0,161.6,192.0
90.4,0.0,250.0,161.6,192.5
90.4,0.0,250.0,161.6,193.0
90.4,0.0,250.0,161.6,193.5
90.4,0.0,250.0,161.6,194.0
90.4,0.0,250.0,161.6,194.5
90.4,0.0,250.0,161.6,195.0
90.4,0.0,250.0,161.6,195.5
90.4,0.0,250.0,161.6,196.0
90.4,0.0,250.0,161.6,196.5
90.4,0.0,250.0,161.6,197.0
90.4,0.0,250.0,161.6,197.5
90.4,0.0,250.0,161.6,198.0
90.4,0.0,250.0,161.6,198.5
90.4,0.0,250.0,161.6,199.0
90.4,0.0,250.0,161.6,199.5
90.4,0.0,250.0,161.6,200.0
