Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
9.8,26.8,443.2,22.2,44.5
9.8,27.6,442.2,22.4,45.0
9.8,27.6,441.8,22.8,45.5
10.0,26.8,441.2,24.0,46.0
10.0,26.2,441.2,24.6,46.5
10.4,26.0,440.4,25.2,47.0
10.4,26.0,439.8,25.8,47.5
10.8,25.4,439.6,26.2,48.0
11.0,24.8,439.2,27.0,48.5
11.0,25.0,438.8,27.2,49.0
11.6,24.8,438.0,27.6,49.5
11.8,25.0,437.4,27.8,50.0
12.6,24.0,437.0,28.4,50.5
12.6,24.4,436.2,28.8,51.0
12.6,24.4,435.6,29.4,51.5
13.0,24.2,434.8,30.0,52.0
13.0,24.4,434.4,30.2,52.5
13.2,24.6,433.8,30.4,53.0
13.4,24.2,433.4,31.0,53.5
13.4,24.4,432.8,31.4,54.0
13.6,23.4,432.8,32.2,54.5
13.8,23.6,431.8,32.8,55.0
14.0,23.2,431.4,33.4,55.5
14.4,22.6,431.2,33.8,56.0
14.8,21.2,431.2,34.8,56.5
15.0,21.0,430.6,35.4,57.0
15.0,22.0,429.6,35.4,57.5
15.4,22.6,428.6,35.4,58.0
16.0,23.2,427.0,35.8,58.5
16.2,23.0,426.6,36.2,59.0
16.4,22.4,426.2,37.0,59.5
16.4,22.6,425.6,37.4,60.0
16.6,22.4,425.2,37.8,60.5
17.0,21.2,425.0,38.8,61.0
17.2,20.6,424.6,39.6,61.5
17.4,20.4,424.0,40.2,62.0
17.4,19.8,424.0,40.8,62.5
17.4,20.0,423.4,41.2,63.0
17.6,19.4,423.4,41.6,63.5
17.6,19.6,422.2,42.6,64.0
17.6,19.8,421.6,43.0,64.5
17.6,19.6,421.2,43.6,65.0
17.6,19.6,420.8,44.0,65.5
18.0,19.2,420.6,44.2,66.0
18.4,19.2,420.2,44.2,66.5
18.4,19.4,419.6,44.6,67.0
18.6,20.2,418.4,44.8,67.5
18.6,20.2,417.8,45.4,68.0
18.8,18.6,417.8,46.8,68.5
19.0,18.6,417.2,47.2,69.0
19.0,18.6,416.4,48.0,69.5
19.0,17.8,416.0,49.2,70.0
19.0,17.8,415.6,49.6,70.5
19.0,18.2,414.8,50.0,71.0
19.4,18.6,414.0,50.0,71.5
19.4,18.6,413.6,50.4,72.0
19.6,18.8,413.0,50.6,72.5
19.8,18.0,413.0,51.2,73.0
19.8,17.8,413.0,51.4,73.5
19.8,18.0,412.8,51.4,74.0
20.0,18.2,412.0,51.8,74.5
20.2,18.6,411.2,52.0,75.0
20.4,19.2,410.2,52.2,75.5
20.6,19.4,409.8,52.2,76.0
20.6,19.0,409.4,53.0,76.5
20.8,19.8,408.2,53.2,77.0
20.8,20.0,407.8,53.4,77.5
20.8,20.0,407.2,54.0,78.0
21.2,19.4,407.0,54.4,78.5
21.2,19.6,406.6,54.6,79.0
21.4,19.4,406.2,55.0,79.5
21.4,19.6,405.8,55.2,80.0
21.4,19.6,405.4,55.6,80.5
21.4,19.8,404.8,56.0,81.0
21.6,19.0,404.4,57.0,81.5
21.6,18.6,404.2,57.6,82.0
22.0,17.8,404.0,58.2,82.5
22.0,17.2,403.8,59.0,83.0
22.0,16.6,403.6,59.8,83.5
22.0,16.2,403.4,60.4,84.0
22.2,15.6,403.4,60.8,84.5
22.2,15.4,403.2,61.2,85.0
22.2,14.6,403.0,62.2,85.5
22.6,14.0,402.8,62.6,86.0
23.0,14.0,402.4,62.6,86.5
23.2,13.6,402.2,63.0,87.0
23.2,13.6,402.0,63.2,87.5
23.2,13.2,402.0,63.6,88.0
23.8,12.2,402.0,64.0,88.5
24.2,12.0,401.8,64.0,89.0
24.4,11.6,401.8,64.2,89.5
24.6,11.0,401.8,64.6,90.0
24.6,10.8,401.8,64.8,90.5
24.6,10.6,401.8,65.0,91.0
24.6,10.4,401.8,65.2,91.5
25.0,10.0,401.8,65.2,92.0
25.2,9.8,401.8,65.2,92.5
25.6,9.4,401.4,65.6,93.0
25.6,9.6,401.0,65.8,93.5
25.6,9.6,401.0,65.8,94.0
25.6,9.4,401.0,66.0,94.5
25.8,9.2,401.0,66.0,95.0
25.8,9.2,401.0,66.0,95.5
25.8,8.8,401.0,66.4,96.0
26.0,8.6,400.8,66.6,96.5
26.2,8.4,400.8,66.6,97.0
26.2,8.4,400.6,66.8,97.5
26.2,8.2,400.6,67.0,98.0
26.2,8.2,400.4,67.2,98.5
26.6,7.8,400.2,67.4,99.0
26.6,8.0,400.0,67.4,99.5
27.0,7.6,400.0,67.4,100.0
27.0,7.2,400.0,67.8,100.5
27.0,7.2,400.0,67.8,101.0
27.4,6.4,400.0,68.2,101.5
27.4,6.0,400.0,68.6,102.0
27.4,6.0,399.8,68.8,102.5
27.4,6.4,399.4,68.8,103.0
27.6,5.8,399.2,69.4,103.5
27.6,6.2,398.6,69.6,104.0
27.6,6.2,398.4,69.8,104.5
27.8,6.0,398.2,70.0,105.0
27.8,6.0,398.2,70.0,105.5
27.8,6.0,398.2,70.0,106.0
27.8,5.6,398.2,70.4,106.5
27.8,5.6,398.2,70.4,107.0
27.8,5.4,398.2,70.6,107.5
28.0,5.2,398.0,70.8,108.0
28.0,5.2,397.8,71.0,108.5
28.0,5.4,397.4,71.2,109.0
28.4,4.4,397.4,71.8,109.5
28.4,4.0,397.4,72.2,110.0
28.4,3.8,397.4,72.4,110.5
28.4,3.8,397.4,72.4,111.0
28.4,3.8,397.4,72.4,111.5
28.4,3.8,397.4,72.4,112.0
28.8,3.4,397.4,72.4,112.5
28.8,3.4,397.4,72.4,113.0
28.8,3.2,397.4,72.6,113.5
28.8,3.2,397.4,72.6,114.0
28.8,3.0,397.4,72.8,114.5
29.0,2.8,397.4,72.8,115.0
29.0,2.8,397.4,72.8,115.5
29.0,2.8,397.4,72.8,116.0
29.0,2.8,397.4,72.8,116.5
29.2,2.6,397.4,72.8,117.0
29.2,2.6,397.4,72.8,117.5
29.2,2.6,397.4,72.8,118.0
29.2,2.4,397.4,73.0,118.5
29.2,2.4,397.4,73.0,119.0
29.2,2.4,397.4,73.0,119.5
29.2,2.4,397.4,73.0,120.0
29.2,2.2,397.4,73.2,120.5
29.2,2.2,397.4,73.2,121.0
29.2,1.8,397.4,73.6,121.5
29.2,1.8,397.4,73.6,122.0
29.4,1.6,397.4,73.6,122.5
29.6,1.4,397.4,73.6,123.0
29.6,1.4,397.4,73.6,123.5
29.8,1.2,397.4,73.6,124.0
29.8,1.2,397.4,73.6,124.5
29.8,1.2,397.4,73.6,125.0
29.8,1.2,397.4,73.6,125.5
29.8,1.2,397.4,73.6,126.0
29.8,1.2,397.4,73.6,126.5
30.0,0.8,397.4,73.8,127.0
30.0,0.8,397.4,73.8,127.5
30.0,0.8,397.4,73.8,128.0
30.0,0.8,397.4,73.8,128.5
30.0,0.8,397.4,73.8,129.0
30.0,0.8,397.4,73.8,129.5
30.0,0.6,397.4,74.0,130.0
30.0,0.4,397.4,74.2,130.5
30.0,0.2,397.4,74.4,131.0
30.0,0.2,397.4,74.4,131.5
30.0,0.0,397.4,74.6,132.0
30.0,0.0,397.4,74.6,132.5
30.0,0.0,397.4,74.6,133.0
30.0,0.0,397.4,74.6,133.5
30.0,0.0,397.4,74.6,134.0
30.0,0.0,397.4,74.6,134.5
30.0,0.0,397.4,74.6,135.0
30.0,0.0,397.4,74.6,135.5
30.0,0.0,397.4,74.6,136.0
30.0,0.0,397.4,74.6,136.5
30.0,0.0,397.4,74.6,137.0
30.0,0.0,397.4,74.6,137.5
30.0,0.0,397.4,74.6,138.0
30.0,0.0,397.4,74.6,138.5
30.0,0.0,397.4,74.6,139.0
30.0,0.0,397.4,74.6,139.5
30.0,0.0,397.4,74.6,140.0
30.0,0.0,397.4,74.6,140.5
30.0,0.0,397.4,74.6,141.0
30.0,0.0,397.4,74.6,141.5
30.0,0.0,397.4,74.6,142.0
30.0,0.0,397.4,74.6,142.5
30.0,0.0,397.4,74.6,143.0
30.0,0.0,397.4,74.6,143.5
30.0,0.0,397.4,74.6,144.0
30.0,0.0,397.4,74.6,144.5
30.0,0.0,397.4,74.6,145.0
30.0,0.0,397.4,74.6,145.5
30.0,0.0,397.4,74.6,146.0
30.0,0.0,397.4,74.6,146.5
30.0,0.0,397.4,74.6,147.0
30.0,0.0,397.4,74.6,147.5
30.0,0.0,397.4,74.6,148.0
30.0,0.0,397.4,74.6,148.5
30.0,0.0,397.4,74.6,149.0
30.0,0.0,397.4,74.6,149.5
30.0,0.0,397.4,74.6,150.0
30.0,0.0,397.4,74.6,150.5
30.0,0.0,397.4,74.6,151.0
30.0,0.0,397.4,74.6,151.5
30.0,0.0,397.4,74.6,152.0
30.0,0.0,397.4,74.6,152.5
30.0,0.0,397.4,74.6,153.0
30.0,0.0,397.4,74.6,153.5
30.0,0.0,397.4,74.6,154.0
30.0,0.0,397.4,74.6,154.5
30.0,0.0,397.4,74.6,155.0
30.0,0.0,397.4,74.6,155.5
30.0,0.0,397.4,74.6,156.0
30.0,0.0,397.4,74.6,156.5
30.0,0.0,397.4,74.6,157.0
30.0,0.0,397.4,74.6,157.5
30.0,0.0,397.4,74.6,158.0
30.0,0.0,397.4,74.6,158.5
30.0,0.0,397.4,74.6,159.0
30.0,0.0,397.4,74.6,159.5
30.0,0.0,397.4,74.6,160.0
30.0,0.0,397.4,74.6,160.5
30.0,0.0,397.4,74.6,161.0
30.0,0.0,397.4,74.6,161.5
30.0,0.0,397.4,74.6,162.0
30.0,0.0,397.4,74.6,162.5
30.0,0.0,397.4,74.6,163.0
30.0,0.0,397.4,74.6,163.5
30.0,0.0,397.4,74.6,164.0
30.0,0.0,397.4,74.6,164.5
30.0,0.0,397.4,74.6,165.0
30.0,0.0,397.4,74.6,165.5
30.0,0.0,397.4,74.6,166.0
30.0,0.0,397.4,74.6,166.5
30.0,0.0,397.4,74.6,167.0
30.0,0.0,397.4,74.6,167.5
30.0,0.0,397.4,74.6,168.0
30.0,0.0,397.4,74.6,168.5
30.0,0.0,397.4,74.6,169.0
30.0,0.0,397.4,74.6,169.5
30.0,0.0,397.4,74.6,170.0
30.0,0.0,397.4,74.6,170.5
30.0,0.0,397.4,74.6,171.0
30.0,0.0,397.4,74.6,171.5
30.0,0.0,397.4,74.6,172.0
30.0,0.0,397.4,74.6,172.5
30.0,0.0,397.4,74.6,173.0
30.0,0.0,397.4,74.6,173.5
30.0,0.0,397.4,74.6,174.0
30.0,0.0,397.4,74.6,174.5
30.0,0.0,397.4,74.6,175.0
30.0,0.0,397.4,74.6,175.5
30.0,0.0,397.4,74.6,176.0
30.0,0.0,397.4,74.6,176.5
30.0,0.0,397.4,74.6,177.0
30.0,0.0,397.4,74.6,177.5
30.0,0.0,397.4,74.6,178.0
30.0,0.0,397.4,74.6,178.5
30.0,0.0,397.4,74.6,179.0
30.0,0.0,397.4,74.6,179.5
30.0,0.0,397.4,74.6,180.0
30.0,0.0,397.4,74.6,180.5
30.0,0.0,397.4,74.6,181.0
30.0,0.0,397.4,74.6,181.5
30.0,0.0,397.4,74.6,182.0
30.0,0.0,397.4,74.6,182.5
30.0,0.0,397.4,74.6,183.0
30.0,0.0,397.4,74.6,183.5
30.0,0.0,397.4,74.6,184.0
30.0,0.0,397.4,74.6,184.5
30.0,0.0,397.4,74.6,185.0
30.0,0.0,397.4,74.6,185.5
30.0,0.0,397.4,74.6,186.0
30.0,0.0,397.4,74.6,186.5
30.0,0.0,397.4,74.6,187.0
30.0,0.0,397.4,74.6,187.5
30.0,0.0,397.4,74.6,188.0
30.0,0.0,397.4,74.6,188.5
30.0,0.0,397.4,74.6,189.0
30.0,0.0,397.4,74.6,189.5
30.0,0.0,397.4,74.6,190.0
30.0,0.0,397.4,74.6,190.5
30.0,0.0,397.4,74.6,191.0
30.0,0.0,397.4,74.6,191.5
30.0,0.0,397.4,74.6,192.0
30.0,0.0,397.4,74.6,192.5
30.0,0.0,397.4,74.6,193.0
30.0,0.0,397.4,74.6,193.5
30.0,0.0,397.4,74.6,194.0
30.0,0.0,397.4,74.6,194.5
30.0,0.0,397.4,74.6,195.0
30.0,0.0,397.4,74.6,195.5
30.0,0.0,397.4,74.6,196.0
30.0,0.0,397.4,74.6,196.5
30.0,0.0,397.4,74.6,197.0
30.0,0.0,397.4,74.6,197.5
30.0,0.0,397.4,74.6,198.0
30.0,0.0,397.4,74.6,198.5
30.0,0.0,397.4,74.6,199.0
30.0,0.0,397.4,74.6,199.5
30.0,0.0,397.4,74.6,200.0
