Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
0.0,1.8,499.6,0.6,0.5
0.0,1.6,499.6,0.8,1.0
0.0,1.8,499.4,0.8,1.5
0.0,2.0,499.0,1.0,2.0
0.0,2.4,498.6,1.0,2.5
0.0,2.8,498.2,1.0,3.0
0.0,3.0,498.0,1.0,3.5
0.0,3.2,497.8,1.0,4.0
0.0,3.6,497.4,1.0,4.5
0.0,3.6,497.2,1.2,5.0
0.0,3.8,497.0,1.2,5.5
0.0,4.4,496.4,1.2,6.0
0.0,4.4,496.4,1.2,6.5
0.0,5.0,495.8,1.2,7.0
0.0,5.0,495.8,1.2,7.5
0.0,5.2,495.4,1.4,8.0
0.0,5.2,495.4,1.4,8.5
0.0,5.8,494.4,1.8,9.0
0.0,6.4,493.8,1.8,9.5
0.0,7.0,493.0,2.0,10.0
0.0,6.8,493.0,2.2,10.5
0.0,6.8,492.8,2.4,11.0
0.0,7.0,492.4,2.6,11.5
0.0,7.0,492.4,2.6,12.0
0.0,7.0,492.2,2.8,12.5
0.0,7.2,492.0,2.8,13.0
0.0,7.2,492.0,2.8,13.5
0.0,7.6,491.6,2.8,14.0
0.0,7.6,491.4,3.0,14.5
0.0,7.0,491.4,3.6,15.0
0.0,7.0,491.4,3.6,15.5
0.0,7.0,491.4,3.6,16.0
0.0,7.0,491.4,3.6,16.5
0.0,7.4,491.0,3.6,17.0
0.0,7.6,490.8,3.6,17.5
0.0,7.6,490.6,3.8,18.0
0.0,7.4,490.6,4.0,18.5
0.2,7.2,490.6,4.0,19.0
0.2,7.2,490.6,4.0,19.5
0.2,7.2,490.6,4.0,20.0
0.2,7.4,490.4,4.0,20.5
0.2,7.2,490.4,4.2,21.0
0.2,6.8,490.4,4.6,21.5
0.2,6.4,490.4,5.0,22.0
0.2,6.2,490.4,5.2,22.5
0.2,6.2,490.4,5.2,23.0
0.2,6.0,490.2,5.6,23.5
0.2,5.8,490.2,5.8,24.0
0.2,5.4,490.2,6.2,24.5
0.2,5.0,490.2,6.6,25.0
0.2,4.6,490.2,7.0,25.5
0.2,4.4,490.2,7.2,26.0
0.4,4.0,490.0,7.6,26.5
0.4,3.8,489.8,8.0,27.0
0.4,4.0,489.6,8.0,27.5
0.4,3.8,489.6,8.2,28.0
0.4,4.0,489.4,8.2,28.5
0.4,4.0,489.4,8.2,29.0
0.4,4.0,489.4,8.2,29.5
