"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,500,2,0,0
2.0,499,3,0,0
3.0,499,3,0,0
4.0,499,3,0,0
5.0,498,4,0,0
6.0,497,5,0,0
7.0,496,6,0,0
8.0,495,7,0,0
9.0,494,8,0,0
10.0,493,9,0,0
11.0,492,10,0,0
12.0,490,12,0,0
13.0,489,13,0,0
14.0,489,11,2,0
15.0,487,13,2,0
16.0,485,15,2,0
17.0,483,17,2,0
18.0,482,18,2,0
19.0,481,19,2,0
20.0,481,19,2,0
21.0,479,21,2,0
22.0,479,21,2,0
23.0,477,23,2,0
24.0,472,28,2,0
25.0,471,29,2,0
26.0,470,30,2,0
27.0,470,30,2,0
28.0,466,34,2,0
29.0,466,34,2,0
30.0,466,34,2,0
31.0,464,36,2,0
32.0,463,37,2,0
33.0,462,38,2,0
34.0,460,40,2,0
35.0,457,43,2,0
36.0,454,46,2,0
37.0,453,47,2,0
38.0,451,49,2,0
39.0,450,50,2,0
40.0,449,50,3,0
41.0,447,52,3,0
42.0,447,52,3,0
43.0,446,53,3,0
44.0,443,56,3,0
45.0,440,59,3,0
46.0,437,62,3,0
47.0,436,63,3,0
48.0,435,64,3,0
49.0,433,66,3,0
50.0,431,68,3,0
51.0,431,67,3,1
52.0,430,68,3,1
53.0,430,67,3,2
54.0,428,69,3,2
55.0,426,70,3,3
56.0,425,71,3,3
57.0,424,72,3,3
58.0,421,75,3,3
59.0,420,75,3,4
60.0,420,74,3,5
61.0,420,74,3,5
62.0,419,75,3,5
63.0,417,77,3,5
64.0,415,79,3,5
65.0,414,79,3,6
66.0,412,81,3,6
67.0,409,84,3,6
68.0,403,88,3,8
69.0,402,88,4,8
70.0,398,91,5,8
71.0,395,92,6,9
72.0,393,93,6,10
73.0,387,98,6,11
74.0,384,100,7,11
75.0,379,105,7,11
76.0,376,106,9,11
77.0,371,109,11,11
78.0,369,108,12,13
79.0,362,112,14,14
80.0,356,116,14,16
81.0,349,118,18,17
82.0,345,119,20,18
83.0,341,118,24,19
84.0,338,119,24,21
85.0,335,117,28,22
86.0,328,124,28,22
87.0,321,130,28,23
88.0,317,129,32,24
89.0,311,130,37,24
90.0,305,131,41,25
91.0,296,138,43,25
92.0,293,138,45,26
93.0,289,140,46,27
94.0,283,145,47,27
95.0,276,149,49,28
96.0,270,153,50,29
97.0,267,152,51,32
98.0,260,156,53,33
99.0,254,160,54,34
100.0,247,165,56,34
101.0,243,169,56,34
102.0,237,174,56,35
103.0,228,182,57,35
104.0,223,185,57,37
105.0,217,187,59,39
106.0,212,191,60,39
107.0,210,193,60,39
108.0,205,197,60,40
109.0,199,202,60,41
110.0,191,208,62,41
111.0,183,214,63,42
112.0,180,213,66,43
113.0,176,214,66,46
114.0,174,213,68,47
115.0,172,213,70,47
116.0,169,212,74,47
117.0,163,214,76,49
118.0,161,214,77,50
119.0,157,218,77,50
120.0,153,221,78,50
121.0,149,225,78,50
122.0,145,224,83,50
123.0,136,231,85,50
124.0,133,232,86,51
125.0,129,234,87,52
126.0,126,233,89,54
127.0,124,232,89,57
128.0,122,233,89,58
129.0,119,233,90,60
130.0,115,236,90,61
131.0,113,232,93,64
132.0,110,231,96,65
133.0,105,233,97,67
134.0,98,236,100,68
135.0,92,238,102,70
136.0,89,236,105,72
137.0,86,233,106,77
138.0,82,233,107,80
139.0,82,229,109,82
140.0,79,227,113,83
141.0,78,224,114,86
142.0,77,222,115,88
143.0,75,222,116,89
144.0,74,218,120,90
145.0,71,215,124,92
146.0,69,212,127,94
147.0,66,204,132,100
148.0,63,203,133,103
149.0,60,202,135,105
150.0,57,202,136,107
151.0,56,196,138,112
152.0,55,191,141,115
153.0,53,186,144,119
154.0,52,183,147,120
155.0,50,181,149,122
156.0,45,181,153,123
157.0,44,177,156,125
158.0,41,172,160,129
159.0,40,169,163,130
160.0,38,167,165,132
161.0,35,168,167,132
162.0,33,168,167,134
163.0,32,163,172,135
164.0,32,155,176,139
165.0,31,152,180,139
166.0,31,146,185,140
167.0,31,141,187,143
168.0,29,138,190,145
169.0,28,136,192,146
170.0,28,134,193,147
171.0,26,131,197,148
172.0,25,129,198,150
173.0,24,129,199,150
174.0,24,125,201,152
175.0,24,121,203,154
176.0,24,120,203,155
177.0,24,117,206,155
178.0,23,116,208,155
179.0,23,114,209,156
180.0,22,109,213,158
181.0,22,102,218,160
182.0,21,99,220,162
183.0,21,96,222,163
184.0,21,95,222,164
185.0,21,92,224,165
186.0,21,88,227,166
187.0,21,85,229,167
188.0,21,82,231,168
189.0,21,79,234,168
190.0,21,76,236,169
191.0,20,76,236,170
192.0,20,72,239,171
193.0,19,69,241,173
194.0,19,67,242,174
195.0,19,65,243,175
196.0,19,63,245,175
197.0,19,60,247,176
198.0,19,55,252,176
199.0,19,50,255,178
200.0,19,48,255,180
201.0,19,46,257,180
202.0,19,44,257,182
203.0,19,41,259,183
204.0,19,38,260,185
205.0,19,34,262,187
206.0,19,33,263,187
207.0,19,31,264,188
208.0,19,29,265,189
209.0,19,27,265,191
210.0,19,26,266,191
211.0,19,24,266,193
212.0,19,20,269,194
213.0,19,20,269,194
214.0,19,20,269,194
215.0,19,18,271,194
216.0,19,18,271,194
217.0,19,18,271,194
218.0,19,16,272,195
219.0,19,14,273,196
220.0,19,12,273,198
221.0,19,12,273,198
222.0,19,12,273,198
223.0,19,10,275,198
224.0,19,10,275,198
225.0,19,10,275,198
226.0,19,8,276,199
227.0,19,7,277,199
228.0,19,6,278,199
229.0,19,5,279,199
230.0,19,5,279,199
231.0,19,4,280,199
232.0,19,4,280,199
233.0,19,4,280,199
234.0,19,4,280,199
235.0,19,4,280,199
236.0,19,3,281,199
237.0,19,3,281,199
238.0,19,3,281,199
239.0,19,3,281,199
240.0,19,3,281,199
241.0,19,3,281,199
242.0,19,3,281,199
243.0,19,3,281,199
244.0,19,3,281,199
245.0,19,3,281,199
246.0,19,3,281,199
247.0,19,3,281,199
248.0,19,2,282,199
249.0,19,2,282,199
250.0,19,2,282,199
251.0,19,2,282,199
252.0,19,2,282,199
253.0,19,2,282,199
254.0,19,2,282,199
255.0,19,1,283,199
256.0,19,1,283,199
257.0,19,1,283,199
258.0,19,1,283,199
259.0,19,1,283,199
260.0,19,1,283,199
261.0,19,0,284,199
262.0,19,0,284,199
263.0,19,0,284,199
264.0,19,0,284,199
265.0,19,0,284,199
266.0,19,0,284,199
267.0,19,0,284,199
268.0,19,0,284,199
269.0,19,0,284,199
270.0,19,0,284,199
271.0,19,0,284,199
272.0,19,0,284,199
273.0,19,0,284,199
274.0,19,0,284,199
275.0,19,0,284,199
276.0,19,0,284,199
277.0,19,0,284,199
278.0,19,0,284,199
279.0,19,0,284,199
280.0,19,0,284,199
281.0,19,0,284,199
282.0,19,0,284,199
283.0,19,0,284,199
284.0,19,0,284,199
285.0,19,0,284,199
286.0,19,0,284,199
287.0,19,0,284,199
288.0,19,0,284,199
289.0,19,0,284,199
290.0,19,0,284,199
291.0,19,0,284,199
292.0,19,0,284,199
293.0,19,0,284,199
294.0,19,0,284,199
295.0,19,0,284,199
296.0,19,0,284,199
297.0,19,0,284,199
298.0,19,0,284,199
299.0,19,0,284,199
300.0,19,0,284,199
301.0,19,0,284,199
302.0,19,0,284,199
303.0,19,0,284,199
304.0,19,0,284,199
305.0,19,0,284,199
306.0,19,0,284,199
307.0,19,0,284,199
308.0,19,0,284,199
309.0,19,0,284,199
310.0,19,0,284,199
311.0,19,0,284,199
312.0,19,0,284,199
313.0,19,0,284,199
314.0,19,0,284,199
315.0,19,0,284,199
316.0,19,0,284,199
317.0,19,0,284,199
318.0,19,0,284,199
319.0,19,0,284,199
320.0,19,0,284,199
321.0,19,0,284,199
322.0,19,0,284,199
323.0,19,0,284,199
324.0,19,0,284,199
325.0,19,0,284,199
326.0,19,0,284,199
327.0,19,0,284,199
328.0,19,0,284,199
329.0,19,0,284,199
330.0,19,0,284,199
331.0,19,0,284,199
332.0,19,0,284,199
333.0,19,0,284,199
334.0,19,0,284,199
335.0,19,0,284,199
336.0,19,0,284,199
337.0,19,0,284,199
338.0,19,0,284,199
339.0,19,0,284,199
340.0,19,0,284,199
341.0,19,0,284,199
342.0,19,0,284,199
343.0,19,0,284,199
344.0,19,0,284,199
345.0,19,0,284,199
346.0,19,0,284,199
347.0,19,0,284,199
348.0,19,0,284,199
349.0,19,0,284,199
350.0,19,0,284,199
351.0,19,0,284,199
352.0,19,0,284,199
353.0,19,0,284,199
354.0,19,0,284,199
355.0,19,0,284,199
356.0,19,0,284,199
357.0,19,0,284,199
358.0,19,0,284,199
359.0,19,0,284,199
360.0,19,0,284,199
361.0,19,0,284,199
362.0,19,0,284,199
363.0,19,0,284,199
364.0,19,0,284,199
365.0,19,0,284,199
366.0,19,0,284,199
367.0,19,0,284,199
368.0,19,0,284,199
369.0,19,0,284,199
370.0,19,0,284,199
371.0,19,0,284,199
372.0,19,0,284,199
373.0,19,0,284,199
374.0,19,0,284,199
375.0,19,0,284,199
376.0,19,0,284,199
377.0,19,0,284,199
378.0,19,0,284,199
379.0,19,0,284,199
380.0,19,0,284,199
381.0,19,0,284,199
382.0,19,0,284,199
383.0,19,0,284,199
384.0,19,0,284,199
385.0,19,0,284,199
386.0,19,0,284,199
387.0,19,0,284,199
388.0,19,0,284,199
389.0,19,0,284,199
390.0,19,0,284,199
391.0,19,0,284,199
392.0,19,0,284,199
393.0,19,0,284,199
394.0,19,0,284,199
395.0,19,0,284,199
396.0,19,0,284,199
397.0,19,0,284,199
398.0,19,0,284,199
399.0,19,0,284,199
400.0,19,0,284,199
