"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,499,3,0,0
2.0,499,3,0,0
3.0,499,3,0,0
4.0,499,3,0,0
5.0,499,3,0,0
6.0,499,3,0,0
7.0,497,5,0,0
8.0,497,5,0,0
9.0,497,5,0,0
10.0,497,5,0,0
11.0,497,5,0,0
12.0,496,6,0,0
13.0,496,6,0,0
14.0,496,6,0,0
15.0,494,8,0,0
16.0,494,8,0,0
17.0,493,8,1,0
18.0,493,8,1,0
19.0,493,8,1,0
20.0,493,8,1,0
21.0,493,8,1,0
22.0,493,8,1,0
23.0,493,8,1,0
24.0,492,9,1,0
25.0,489,12,1,0
26.0,488,13,1,0
27.0,487,14,1,0
28.0,486,15,1,0
29.0,485,16,1,0
30.0,483,18,1,0
31.0,480,21,1,0
32.0,478,23,1,0
33.0,474,27,1,0
34.0,474,27,1,0
35.0,472,29,1,0
36.0,470,31,1,0
37.0,467,34,1,0
38.0,465,36,1,0
39.0,464,37,1,0
40.0,458,43,1,0
41.0,454,46,2,0
42.0,452,46,4,0
43.0,450,47,5,0
44.0,448,49,5,0
45.0,446,51,5,0
46.0,444,53,5,0
47.0,444,52,6,0
48.0,444,50,8,0
49.0,442,52,8,0
50.0,442,52,8,0
51.0,439,55,8,0
52.0,436,57,9,0
53.0,434,56,9,3
54.0,433,57,9,3
55.0,433,56,10,3
56.0,432,57,10,3
57.0,429,60,10,3
58.0,428,61,10,3
59.0,424,65,10,3
60.0,422,67,10,3
61.0,421,68,10,3
62.0,418,70,10,4
63.0,417,71,10,4
64.0,414,73,11,4
65.0,412,75,11,4
66.0,411,74,11,6
67.0,410,74,12,6
68.0,408,73,14,7
69.0,406,74,14,8
70.0,405,74,14,9
71.0,403,76,14,9
72.0,401,77,14,10
73.0,400,78,14,10
74.0,400,78,14,10
75.0,396,82,14,10
76.0,395,82,14,11
77.0,393,82,16,11
78.0,393,81,16,12
79.0,393,80,17,12
80.0,392,81,17,12
81.0,391,82,17,12
82.0,390,82,17,13
83.0,389,82,17,14
84.0,387,83,18,14
85.0,385,84,18,15
86.0,385,83,18,16
87.0,382,86,18,16
88.0,381,87,18,16
89.0,381,87,18,16
90.0,379,88,18,17
91.0,376,90,18,18
92.0,371,92,19,20
93.0,366,93,21,22
94.0,365,90,24,23
95.0,362,92,25,23
96.0,358,95,25,24
97.0,353,97,27,25
98.0,347,100,29,26
99.0,342,103,29,28
100.0,336,107,30,29
101.0,331,109,33,29
102.0,325,115,33,29
103.0,322,115,35,30
104.0,316,121,35,30
105.0,314,120,36,32
106.0,310,120,38,34
107.0,307,117,44,34
108.0,304,118,46,34
109.0,300,121,47,34
110.0,297,120,50,35
111.0,295,120,51,36
112.0,289,125,52,36
113.0,286,126,54,36
114.0,280,129,57,36
115.0,277,130,59,36
116.0,270,134,62,36
117.0,265,136,64,37
118.0,262,135,65,40
119.0,259,137,65,41
120.0,256,137,68,41
121.0,254,136,71,41
122.0,251,135,74,42
123.0,247,137,75,43
124.0,246,137,76,43
125.0,242,139,78,43
126.0,240,138,79,45
127.0,235,140,81,46
128.0,229,142,85,46
129.0,227,140,89,46
130.0,225,136,95,46
131.0,224,132,100,46
132.0,222,132,102,46
133.0,217,131,106,48
134.0,215,131,107,49
135.0,212,131,110,49
136.0,210,132,111,49
137.0,206,132,114,50
138.0,204,124,123,51
139.0,202,123,126,51
140.0,199,121,130,52
141.0,197,118,133,54
142.0,197,112,137,56
143.0,197,111,138,56
144.0,197,108,140,57
145.0,192,108,142,60
146.0,190,108,144,60
147.0,186,111,145,60
148.0,181,114,147,60
149.0,180,107,154,61
150.0,179,104,157,62
151.0,176,105,159,62
152.0,176,104,160,62
153.0,176,102,161,63
154.0,176,99,162,65
155.0,175,100,162,65
156.0,174,97,164,67
157.0,174,93,165,70
158.0,174,88,169,71
159.0,174,86,170,72
160.0,174,82,173,73
161.0,174,80,175,73
162.0,174,78,176,74
163.0,174,75,178,75
164.0,174,68,182,78
165.0,174,61,188,79
166.0,172,60,191,79
167.0,171,60,192,79
168.0,171,57,194,80
169.0,171,55,195,81
170.0,171,52,197,82
171.0,171,49,197,85
172.0,171,48,197,86
173.0,170,47,197,88
174.0,170,45,198,89
175.0,169,46,198,89
176.0,168,44,200,90
177.0,166,43,203,90
178.0,166,43,203,90
179.0,164,42,204,92
180.0,162,42,206,92
181.0,161,43,206,92
182.0,161,41,208,92
183.0,161,40,209,92
184.0,159,42,209,92
185.0,159,40,211,92
186.0,159,40,211,92
187.0,158,40,211,93
188.0,158,38,211,95
189.0,157,38,211,96
190.0,157,37,212,96
191.0,157,37,212,96
192.0,156,36,213,97
193.0,156,33,215,98
194.0,156,31,216,99
195.0,156,31,216,99
196.0,156,31,216,99
197.0,155,29,217,101
198.0,155,28,218,101
199.0,155,27,218,102
200.0,155,27,218,102
201.0,155,25,220,102
202.0,155,23,221,103
203.0,155,23,221,103
204.0,155,22,222,103
205.0,155,22,222,103
206.0,155,22,222,103
207.0,154,22,223,103
208.0,154,21,224,103
209.0,154,21,224,103
210.0,154,20,225,103
211.0,154,19,226,103
212.0,154,19,226,103
213.0,154,19,226,103
214.0,154,18,226,104
215.0,154,18,226,104
216.0,153,19,226,104
217.0,153,19,226,104
218.0,153,18,227,104
219.0,153,18,227,104
