"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,499,3,0,0
2.0,498,4,0,0
3.0,497,5,0,0
4.0,496,6,0,0
5.0,495,7,0,0
6.0,493,9,0,0
7.0,493,9,0,0
8.0,490,12,0,0
9.0,489,12,1,0
10.0,487,13,2,0
11.0,486,12,4,0
12.0,486,11,5,0
13.0,485,12,5,0
14.0,484,13,5,0
15.0,483,14,5,0
16.0,483,14,5,0
17.0,483,14,5,0
18.0,482,15,5,0
19.0,481,16,5,0
20.0,481,16,5,0
21.0,481,16,5,0
22.0,481,16,5,0
23.0,481,16,5,0
24.0,481,16,5,0
25.0,481,16,5,0
26.0,481,16,5,0
27.0,481,16,5,0
28.0,480,17,5,0
29.0,480,17,5,0
30.0,480,17,5,0
31.0,480,17,5,0
32.0,480,17,5,0
33.0,480,17,5,0
34.0,480,17,5,0
35.0,480,17,5,0
36.0,480,16,5,1
37.0,479,17,5,1
38.0,479,17,5,1
39.0,478,18,5,1
40.0,478,18,5,1
41.0,478,18,5,1
42.0,478,18,5,1
43.0,478,18,5,1
44.0,478,16,7,1
45.0,477,15,8,2
46.0,477,15,8,2
47.0,477,14,9,2
48.0,477,13,10,2
49.0,477,13,10,2
50.0,477,12,11,2
51.0,477,11,12,2
52.0,477,11,12,2
53.0,477,9,14,2
54.0,477,9,14,2
55.0,477,9,14,2
56.0,477,8,15,2
57.0,477,6,17,2
58.0,477,6,17,2
59.0,477,6,17,2
60.0,477,5,18,2
61.0,477,5,18,2
62.0,477,4,19,2
63.0,477,4,19,2
64.0,477,4,19,2
65.0,477,4,19,2
66.0,477,4,19,2
67.0,477,4,19,2
68.0,477,4,19,2
69.0,477,4,19,2
70.0,477,4,19,2
71.0,477,3,20,2
72.0,477,3,20,2
73.0,477,3,20,2
74.0,477,3,20,2
75.0,477,3,20,2
76.0,477,3,20,2
77.0,477,3,20,2
78.0,477,3,20,2
79.0,477,2,21,2
80.0,477,2,21,2
81.0,477,2,21,2
82.0,477,2,21,2
83.0,477,1,22,2
84.0,477,1,22,2
85.0,477,1,22,2
86.0,477,1,22,2
87.0,477,0,23,2
88.0,477,0,23,2
89.0,477,0,23,2
90.0,477,0,23,2
91.0,477,0,23,2
92.0,477,0,23,2
93.0,477,0,23,2
94.0,477,0,23,2
95.0,477,0,23,2
96.0,477,0,23,2
97.0,477,0,23,2
98.0,477,0,23,2
99.0,477,0,23,2
100.0,477,0,23,2
101.0,477,0,23,2
102.0,477,0,23,2
103.0,477,0,23,2
104.0,477,0,23,2
105.0,477,0,23,2
106.0,477,0,23,2
107.0,477,0,23,2
108.0,477,0,23,2
109.0,477,0,23,2
110.0,477,0,23,2
111.0,477,0,23,2
112.0,477,0,23,2
113.0,477,0,23,2
114.0,477,0,23,2
115.0,477,0,23,2
116.0,477,0,23,2
117.0,477,0,23,2
118.0,477,0,23,2
119.0,477,0,23,2
120.0,477,0,23,2
121.0,477,0,23,2
122.0,477,0,23,2
123.0,477,0,23,2
