"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,500,2,0,0
2.0,499,3,0,0
3.0,498,4,0,0
4.0,497,5,0,0
5.0,497,5,0,0
6.0,495,7,0,0
7.0,492,10,0,0
8.0,491,11,0,0
9.0,491,11,0,0
10.0,491,11,0,0
11.0,490,12,0,0
12.0,490,12,0,0
13.0,489,13,0,0
14.0,488,14,0,0
15.0,487,15,0,0
16.0,487,15,0,0
17.0,487,15,0,0
18.0,487,15,0,0
19.0,486,16,0,0
20.0,486,16,0,0
21.0,486,16,0,0
22.0,486,16,0,0
23.0,486,16,0,0
24.0,484,18,0,0
25.0,483,19,0,0
26.0,483,19,0,0
27.0,483,19,0,0
28.0,483,19,0,0
29.0,481,21,0,0
30.0,481,21,0,0
31.0,480,22,0,0
32.0,479,23,0,0
33.0,477,25,0,0
34.0,477,25,0,0
35.0,476,26,0,0
36.0,474,28,0,0
37.0,471,31,0,0
38.0,470,31,0,1
39.0,469,32,0,1
40.0,468,33,0,1
41.0,467,34,0,1
42.0,467,34,0,1
43.0,465,36,0,1
44.0,465,35,0,2
45.0,464,35,1,2
46.0,463,33,4,2
47.0,462,33,4,3
48.0,461,34,4,3
49.0,460,33,6,3
50.0,458,35,6,3
51.0,458,34,7,3
52.0,456,35,8,3
53.0,456,34,8,4
54.0,454,36,8,4
55.0,453,37,8,4
56.0,450,39,9,4
57.0,450,38,10,4
58.0,447,40,11,4
59.0,446,41,11,4
60.0,444,43,11,4
61.0,443,44,11,4
62.0,443,42,12,5
63.0,442,43,12,5
64.0,442,43,12,5
65.0,441,44,12,5
66.0,441,43,13,5
67.0,440,42,14,6
68.0,440,42,14,6
69.0,440,42,14,6
70.0,440,42,14,6
71.0,439,41,15,7
72.0,439,40,16,7
73.0,439,39,16,8
74.0,439,39,16,8
75.0,439,37,17,9
76.0,439,37,17,9
77.0,439,35,18,10
78.0,438,36,18,10
79.0,438,34,19,11
80.0,438,31,21,12
81.0,438,31,21,12
82.0,438,28,24,12
83.0,438,28,24,12
84.0,438,28,24,12
85.0,438,26,25,13
86.0,438,25,25,14
87.0,438,25,25,14
88.0,438,24,26,14
89.0,438,23,26,15
90.0,438,22,27,15
91.0,438,21,28,15
92.0,438,21,28,15
93.0,438,19,29,16
94.0,438,19,29,16
95.0,438,18,30,16
96.0,438,16,31,17
97.0,438,12,34,18
98.0,438,12,34,18
99.0,438,10,35,19
100.0,438,9,36,19
101.0,438,8,36,20
102.0,438,7,37,20
103.0,438,5,39,20
104.0,438,5,39,20
105.0,438,4,40,20
106.0,438,4,40,20
107.0,438,3,41,20
108.0,438,3,41,20
109.0,438,3,41,20
110.0,438,2,42,20
111.0,438,2,42,20
112.0,438,2,42,20
113.0,438,1,43,20
114.0,438,0,43,21
115.0,438,0,43,21
116.0,438,0,43,21
117.0,438,0,43,21
118.0,438,0,43,21
119.0,438,0,43,21
120.0,438,0,43,21
121.0,438,0,43,21
122.0,438,0,43,21
123.0,438,0,43,21
124.0,438,0,43,21
125.0,438,0,43,21
126.0,438,0,43,21
127.0,438,0,43,21
128.0,438,0,43,21
129.0,438,0,43,21
130.0,438,0,43,21
131.0,438,0,43,21
132.0,438,0,43,21
133.0,438,0,43,21
134.0,438,0,43,21
135.0,438,0,43,21
136.0,438,0,43,21
137.0,438,0,43,21
138.0,438,0,43,21
139.0,438,0,43,21
140.0,438,0,43,21
141.0,438,0,43,21
142.0,438,0,43,21
143.0,438,0,43,21
144.0,438,0,43,21
145.0,438,0,43,21
146.0,438,0,43,21
147.0,438,0,43,21
148.0,438,0,43,21
149.0,438,0,43,21
150.0,438,0,43,21
151.0,438,0,43,21
152.0,438,0,43,21
153.0,438,0,43,21
154.0,438,0,43,21
155.0,438,0,43,21
156.0,438,0,43,21
157.0,438,0,43,21
158.0,438,0,43,21
159.0,438,0,43,21
160.0,438,0,43,21
161.0,438,0,43,21
162.0,438,0,43,21
163.0,438,0,43,21
164.0,438,0,43,21
165.0,438,0,43,21
166.0,438,0,43,21
167.0,438,0,43,21
168.0,438,0,43,21
169.0,438,0,43,21
170.0,438,0,43,21
171.0,438,0,43,21
172.0,438,0,43,21
173.0,438,0,43,21
174.0,438,0,43,21
175.0,438,0,43,21
176.0,438,0,43,21
177.0,438,0,43,21
178.0,438,0,43,21
179.0,438,0,43,21
180.0,438,0,43,21
181.0,438,0,43,21
182.0,438,0,43,21
183.0,438,0,43,21
184.0,438,0,43,21
185.0,438,0,43,21
186.0,438,0,43,21
187.0,438,0,43,21
188.0,438,0,43,21
189.0,438,0,43,21
190.0,438,0,43,21
191.0,438,0,43,21
192.0,438,0,43,21
193.0,438,0,43,21
194.0,438,0,43,21
195.0,438,0,43,21
196.0,438,0,43,21
197.0,438,0,43,21
198.0,438,0,43,21
199.0,438,0,43,21
200.0,438,0,43,21
201.0,438,0,43,21
202.0,438,0,43,21
203.0,438,0,43,21
204.0,438,0,43,21
205.0,438,0,43,21
206.0,438,0,43,21
207.0,438,0,43,21
208.0,438,0,43,21
209.0,438,0,43,21
210.0,438,0,43,21
211.0,438,0,43,21
212.0,438,0,43,21
213.0,438,0,43,21
214.0,438,0,43,21
215.0,438,0,43,21
216.0,438,0,43,21
217.0,438,0,43,21
218.0,438,0,43,21
219.0,438,0,43,21
220.0,438,0,43,21
221.0,438,0,43,21
222.0,438,0,43,21
223.0,438,0,43,21
224.0,438,0,43,21
225.0,438,0,43,21
226.0,438,0,43,21
227.0,438,0,43,21
228.0,438,0,43,21
229.0,438,0,43,21
230.0,438,0,43,21
231.0,438,0,43,21
232.0,438,0,43,21
233.0,438,0,43,21
234.0,438,0,43,21
235.0,438,0,43,21
236.0,438,0,43,21
237.0,438,0,43,21
238.0,438,0,43,21
239.0,438,0,43,21
240.0,438,0,43,21
241.0,438,0,43,21
242.0,438,0,43,21
243.0,438,0,43,21
244.0,438,0,43,21
245.0,438,0,43,21
246.0,438,0,43,21
247.0,438,0,43,21
248.0,438,0,43,21
249.0,438,0,43,21
250.0,438,0,43,21
251.0,438,0,43,21
252.0,438,0,43,21
253.0,438,0,43,21
254.0,438,0,43,21
255.0,438,0,43,21
256.0,438,0,43,21
257.0,438,0,43,21
258.0,438,0,43,21
259.0,438,0,43,21
260.0,438,0,43,21
261.0,438,0,43,21
262.0,438,0,43,21
263.0,438,0,43,21
264.0,438,0,43,21
265.0,438,0,43,21
266.0,438,0,43,21
267.0,438,0,43,21
268.0,438,0,43,21
269.0,438,0,43,21
270.0,438,0,43,21
271.0,438,0,43,21
272.0,438,0,43,21
273.0,438,0,43,21
274.0,438,0,43,21
275.0,438,0,43,21
276.0,438,0,43,21
277.0,438,0,43,21
278.0,438,0,43,21
279.0,438,0,43,21
280.0,438,0,43,21
281.0,438,0,43,21
282.0,438,0,43,21
283.0,438,0,43,21
284.0,438,0,43,21
285.0,438,0,43,21
286.0,438,0,43,21
287.0,438,0,43,21
288.0,438,0,43,21
289.0,438,0,43,21
290.0,438,0,43,21
291.0,438,0,43,21
292.0,438,0,43,21
293.0,438,0,43,21
294.0,438,0,43,21
295.0,438,0,43,21
296.0,438,0,43,21
297.0,438,0,43,21
298.0,438,0,43,21
299.0,438,0,43,21
300.0,438,0,43,21
301.0,438,0,43,21
302.0,438,0,43,21
303.0,438,0,43,21
304.0,438,0,43,21
305.0,438,0,43,21
306.0,438,0,43,21
307.0,438,0,43,21
308.0,438,0,43,21
309.0,438,0,43,21
310.0,438,0,43,21
311.0,438,0,43,21
312.0,438,0,43,21
313.0,438,0,43,21
314.0,438,0,43,21
315.0,438,0,43,21
316.0,438,0,43,21
317.0,438,0,43,21
318.0,438,0,43,21
319.0,438,0,43,21
320.0,438,0,43,21
321.0,438,0,43,21
322.0,438,0,43,21
323.0,438,0,43,21
324.0,438,0,43,21
325.0,438,0,43,21
326.0,438,0,43,21
327.0,438,0,43,21
328.0,438,0,43,21
329.0,438,0,43,21
330.0,438,0,43,21
331.0,438,0,43,21
332.0,438,0,43,21
333.0,438,0,43,21
334.0,438,0,43,21
335.0,438,0,43,21
336.0,438,0,43,21
337.0,438,0,43,21
338.0,438,0,43,21
339.0,438,0,43,21
340.0,438,0,43,21
341.0,438,0,43,21
342.0,438,0,43,21
343.0,438,0,43,21
344.0,438,0,43,21
345.0,438,0,43,21
346.0,438,0,43,21
347.0,438,0,43,21
348.0,438,0,43,21
349.0,438,0,43,21
350.0,438,0,43,21
351.0,438,0,43,21
352.0,438,0,43,21
353.0,438,0,43,21
354.0,438,0,43,21
355.0,438,0,43,21
356.0,438,0,43,21
357.0,438,0,43,21
358.0,438,0,43,21
359.0,438,0,43,21
360.0,438,0,43,21
361.0,438,0,43,21
362.0,438,0,43,21
363.0,438,0,43,21
364.0,438,0,43,21
365.0,438,0,43,21
366.0,438,0,43,21
367.0,438,0,43,21
368.0,438,0,43,21
369.0,438,0,43,21
370.0,438,0,43,21
371.0,438,0,43,21
372.0,438,0,43,21
373.0,438,0,43,21
374.0,438,0,43,21
375.0,438,0,43,21
376.0,438,0,43,21
377.0,438,0,43,21
378.0,438,0,43,21
379.0,438,0,43,21
380.0,438,0,43,21
381.0,438,0,43,21
382.0,438,0,43,21
383.0,438,0,43,21
384.0,438,0,43,21
385.0,438,0,43,21
386.0,438,0,43,21
387.0,438,0,43,21
388.0,438,0,43,21
389.0,438,0,43,21
390.0,438,0,43,21
391.0,438,0,43,21
392.0,438,0,43,21
393.0,438,0,43,21
394.0,438,0,43,21
395.0,438,0,43,21
396.0,438,0,43,21
397.0,438,0,43,21
398.0,438,0,43,21
399.0,438,0,43,21
400.0,438,0,43,21
