Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
1.4,19.8,469.6,11.2,28.5
1.6,19.6,469.4,11.4,29.0
1.8,20.2,468.2,11.8,29.5
2.0,20.4,467.6,12.0,30.0
2.0,20.8,466.8,12.4,30.5
2.0,21.0,466.2,12.8,31.0
2.2,21.4,465.6,12.8,31.5
2.4,22.4,464.2,13.0,32.0
2.6,21.6,464.2,13.6,32.5
2.8,21.8,463.4,14.0,33.0
3.0,21.8,463.0,14.2,33.5
3.2,21.2,463.0,14.6,34.0
3.2,21.0,462.4,15.4,34.5
3.2,21.2,461.4,16.2,35.0
3.6,20.2,460.8,17.4,35.5
3.6,20.4,460.2,17.8,36.0
4.0,20.2,459.6,18.2,36.5
4.6,19.8,458.8,18.8,37.0
4.6,19.0,458.6,19.8,37.5
5.0,18.0,458.4,20.6,38.0
5.2,18.4,457.6,20.8,38.5
5.2,17.2,457.6,22.0,39.0
5.4,17.2,457.4,22.0,39.5
5.8,17.4,456.6,22.2,40.0
6.0,18.0,455.6,22.4,40.5
6.0,17.8,455.0,23.2,41.0
6.2,18.0,454.4,23.4,41.5
6.2,18.0,454.4,23.4,42.0
6.4,17.2,454.2,24.2,42.5
6.4,18.0,453.2,24.4,43.0
6.6,18.4,452.2,24.8,43.5
6.8,17.0,451.8,26.4,44.0
7.0,16.8,451.6,26.6,44.5
7.0,17.4,450.8,26.8,45.0
7.2,16.0,450.6,28.2,45.5
7.6,15.2,450.2,29.0,46.0
7.6,15.4,449.6,29.4,46.5
7.8,15.0,449.4,29.8,47.0
7.8,15.2,449.0,30.0,47.5
8.6,14.0,448.8,30.6,48.0
8.6,14.6,448.0,30.8,48.5
8.6,14.8,447.8,30.8,49.0
8.6,15.2,447.2,31.0,49.5
8.6,15.0,447.0,31.4,50.0
8.8,15.6,446.2,31.4,50.5
8.8,15.4,446.0,31.8,51.0
9.0,15.6,445.6,31.8,51.5
9.0,15.6,445.2,32.2,52.0
9.4,15.4,444.8,32.4,52.5
9.6,15.0,444.6,32.8,53.0
9.8,14.8,444.4,33.0,53.5
9.8,15.2,444.0,33.0,54.0
10.0,15.6,443.2,33.2,54.5
10.2,15.6,442.6,33.6,55.0
10.6,15.8,442.0,33.6,55.5
11.0,15.6,441.4,34.0,56.0
11.2,16.0,440.8,34.0,56.5
11.4,15.4,440.4,34.8,57.0
11.4,16.2,439.6,34.8,57.5
11.6,16.6,438.6,35.2,58.0
11.6,17.4,437.4,35.6,58.5
11.6,17.6,436.6,36.2,59.0
12.0,17.4,436.2,36.4,59.5
12.2,16.8,435.6,37.4,60.0
12.4,16.8,435.2,37.6,60.5
12.6,17.4,434.4,37.6,61.0
12.8,17.2,433.6,38.4,61.5
13.0,17.0,433.4,38.6,62.0
13.0,17.8,432.4,38.8,62.5
13.0,18.8,431.2,39.0,63.0
13.0,19.0,430.6,39.4,63.5
13.2,19.4,430.0,39.4,64.0
13.4,19.8,429.0,39.8,64.5
13.4,18.8,428.4,41.4,65.0
13.6,18.2,428.2,42.0,65.5
13.6,18.4,427.4,42.6,66.0
13.6,18.6,426.8,43.0,66.5
13.6,18.0,426.6,43.8,67.0
13.6,18.4,426.0,44.0,67.5
13.8,18.2,425.6,44.4,68.0
13.8,18.8,424.6,44.8,68.5
14.0,19.2,423.6,45.2,69.0
14.0,18.0,423.4,46.6,69.5
14.0,17.4,423.2,47.4,70.0
14.0,17.4,423.0,47.6,70.5
14.0,17.6,422.6,47.8,71.0
14.4,16.6,422.4,48.6,71.5
14.4,17.0,421.6,49.0,72.0
14.4,17.0,421.0,49.6,72.5
14.6,16.4,420.6,50.4,73.0
14.6,16.6,420.2,50.6,73.5
14.6,16.6,420.0,50.8,74.0
14.6,16.4,419.8,51.2,74.5
15.0,16.6,419.0,51.4,75.0
15.0,16.0,418.6,52.4,75.5
15.0,16.2,418.2,52.6,76.0
15.2,16.2,417.8,52.8,76.5
15.2,16.6,417.2,53.0,77.0
15.4,16.0,416.8,53.8,77.5
15.6,16.0,416.6,53.8,78.0
15.6,16.0,416.4,54.0,78.5
15.6,15.8,416.2,54.4,79.0
15.8,14.8,416.2,55.2,79.5
16.0,14.4,416.2,55.4,80.0
16.2,14.4,416.0,55.4,80.5
16.2,14.8,415.4,55.6,81.0
16.2,14.0,415.2,56.6,81.5
16.8,13.2,414.8,57.2,82.0
17.2,12.2,414.8,57.8,82.5
17.4,11.6,414.8,58.2,83.0
17.6,11.2,414.8,58.4,83.5
18.0,10.4,414.8,58.8,84.0
18.0,10.2,414.8,59.0,84.5
18.2,10.0,414.8,59.0,85.0
18.4,9.2,414.8,59.6,85.5
18.4,9.2,414.6,59.8,86.0
18.6,8.8,414.6,60.0,86.5
18.8,8.8,414.4,60.0,87.0
19.0,8.6,414.2,60.2,87.5
19.2,8.0,414.2,60.6,88.0
19.2,7.8,414.2,60.8,88.5
19.2,7.8,414.2,60.8,89.0
19.4,7.4,414.2,61.0,89.5
19.4,7.2,414.0,61.4,90.0
19.6,6.4,414.0,62.0,90.5
19.6,6.6,413.8,62.0,91.0
19.8,6.2,413.8,62.2,91.5
19.8,6.2,413.6,62.4,92.0
19.8,6.2,413.6,62.4,92.5
19.8,5.6,413.6,63.0,93.0
19.8,5.6,413.4,63.2,93.5
19.8,5.8,413.2,63.2,94.0
20.2,5.6,412.8,63.4,94.5
20.2,5.6,412.8,63.4,95.0
20.2,5.8,412.6,63.4,95.5
20.2,5.8,412.6,63.4,96.0
20.2,5.8,412.6,63.4,96.5
20.2,5.8,412.6,63.4,97.0
20.2,5.8,412.6,63.4,97.5
20.2,6.2,412.2,63.4,98.0
20.2,6.0,412.2,63.6,98.5
20.2,5.6,412.2,64.0,99.0
20.2,5.4,412.2,64.2,99.5
20.2,5.4,412.2,64.2,100.0
20.2,5.4,411.8,64.6,100.5
20.2,5.2,411.8,64.8,101.0
20.2,5.2,411.6,65.0,101.5
20.2,5.6,411.2,65.0,102.0
20.2,5.4,411.2,65.2,102.5
20.2,5.6,411.0,65.2,103.0
20.2,5.8,410.8,65.2,103.5
20.2,5.6,410.6,65.6,104.0
20.2,5.6,410.6,65.6,104.5
20.4,5.2,410.2,66.2,105.0
20.4,5.4,410.0,66.2,105.5
20.4,5.8,409.6,66.2,106.0
20.4,5.8,409.6,66.2,106.5
20.4,5.6,409.4,66.6,107.0
20.4,6.0,409.0,66.6,107.5
20.4,6.2,408.8,66.6,108.0
20.4,6.0,408.6,67.0,108.5
20.6,6.2,408.2,67.0,109.0
20.6,6.6,407.6,67.2,109.5
20.8,7.4,406.6,67.2,110.0
20.8,8.0,406.0,67.2,110.5
20.8,8.6,405.4,67.2,111.0
20.8,8.8,405.0,67.4,111.5
20.8,9.0,404.4,67.8,112.0
20.8,9.2,404.2,67.8,112.5
21.0,9.0,403.6,68.4,113.0
21.0,9.2,403.2,68.6,113.5
21.0,9.0,403.0,69.0,114.0
21.2,8.8,402.6,69.4,114.5
21.2,9.0,402.4,69.4,115.0
21.2,9.2,401.8,69.8,115.5
21.2,9.2,401.8,69.8,116.0
21.2,9.0,401.6,70.2,116.5
21.4,8.8,401.6,70.2,117.0
21.4,8.8,401.4,70.4,117.5
21.4,8.6,401.2,70.8,118.0
21.4,9.4,400.4,70.8,118.5
21.4,9.8,400.0,70.8,119.0
21.4,10.4,399.4,70.8,119.5
21.4,10.2,399.2,71.2,120.0
21.4,10.4,398.8,71.4,120.5
21.4,10.4,398.8,71.4,121.0
21.6,10.4,398.4,71.6,121.5
21.6,10.6,398.2,71.6,122.0
21.6,10.6,398.0,71.8,122.5
21.6,10.4,397.8,72.2,123.0
21.6,10.4,397.8,72.2,123.5
21.8,10.0,397.8,72.4,124.0
22.0,9.2,397.8,73.0,124.5
22.0,9.2,397.6,73.2,125.0
22.0,9.2,397.4,73.4,125.5
22.0,9.2,397.4,73.4,126.0
22.0,9.4,397.0,73.6,126.5
22.2,9.4,396.8,73.6,127.0
22.2,9.4,396.6,73.8,127.5
22.4,9.0,396.6,74.0,128.0
22.6,9.0,396.4,74.0,128.5
22.6,9.0,396.4,74.0,129.0
23.0,8.4,396.4,74.2,129.5
23.2,8.0,396.4,74.4,130.0
23.2,8.0,396.4,74.4,130.5
23.2,8.0,396.4,74.4,131.0
23.2,7.8,396.4,74.6,131.5
23.2,8.0,396.2,74.6,132.0
23.2,7.8,396.2,74.8,132.5
23.4,7.4,396.2,75.0,133.0
23.4,7.4,396.2,75.0,133.5
23.4,7.4,396.0,75.2,134.0
24.0,6.2,396.0,75.8,134.5
24.0,6.2,396.0,75.8,135.0
24.0,6.2,396.0,75.8,135.5
24.0,6.2,396.0,75.8,136.0
24.0,6.0,396.0,76.0,136.5
24.2,5.6,396.0,76.2,137.0
24.4,5.4,396.0,76.2,137.5
24.4,5.2,396.0,76.4,138.0
24.4,5.0,396.0,76.6,138.5
24.4,5.0,396.0,76.6,139.0
24.4,5.0,396.0,76.6,139.5
24.6,4.6,396.0,76.8,140.0
24.6,4.6,396.0,76.8,140.5
24.6,4.4,396.0,77.0,141.0
24.8,3.6,396.0,77.6,141.5
24.8,3.6,396.0,77.6,142.0
25.0,3.4,396.0,77.6,142.5
25.4,2.8,396.0,77.8,143.0
25.6,2.6,396.0,77.8,143.5
25.6,2.2,396.0,78.2,144.0
25.6,2.0,396.0,78.4,144.5
25.8,1.8,396.0,78.4,145.0
25.8,1.6,396.0,78.6,145.5
25.8,1.6,396.0,78.6,146.0
25.8,1.6,396.0,78.6,146.5
25.8,1.6,396.0,78.6,147.0
25.8,1.6,396.0,78.6,147.5
25.8,1.4,396.0,78.8,148.0
25.8,1.4,396.0,78.8,148.5
25.8,1.4,396.0,78.8,149.0
26.0,1.0,396.0,79.0,149.5
26.0,0.6,396.0,79.4,150.0
26.0,0.6,396.0,79.4,150.5
26.0,0.6,396.0,79.4,151.0
26.0,0.6,396.0,79.4,151.5
26.0,0.4,396.0,79.6,152.0
26.0,0.4,396.0,79.6,152.5
26.0,0.2,396.0,79.8,153.0
26.0,0.2,396.0,79.8,153.5
26.0,0.2,396.0,79.8,154.0
26.0,0.2,396.0,79.8,154.5
26.0,0.2,396.0,79.8,155.0
26.0,0.2,396.0,79.8,155.5
26.0,0.0,396.0,80.0,156.0
26.0,0.0,396.0,80.0,156.5
26.0,0.0,396.0,80.0,157.0
26.0,0.0,396.0,80.0,157.5
26.0,0.0,396.0,80.0,158.0
26.0,0.0,396.0,80.0,158.5
26.0,0.0,396.0,80.0,159.0
26.0,0.0,396.0,80.0,159.5
26.0,0.0,396.0,80.0,160.0
26.0,0.0,396.0,80.0,160.5
26.0,0.0,396.0,80.0,161.0
26.0,0.0,396.0,80.0,161.5
26.0,0.0,396.0,80.0,162.0
26.0,0.0,396.0,80.0,162.5
26.0,0.0,396.0,80.0,163.0
26.0,0.0,396.0,80.0,163.5
26.0,0.0,396.0,80.0,164.0
26.0,0.0,396.0,80.0,164.5
26.0,0.0,396.0,80.0,165.0
26.0,0.0,396.0,80.0,165.5
26.0,0.0,396.0,80.0,166.0
26.0,0.0,396.0,80.0,166.5
26.0,0.0,396.0,80.0,167.0
26.0,0.0,396.0,80.0,167.5
26.0,0.0,396.0,80.0,168.0
26.0,0.0,396.0,80.0,168.5
26.0,0.0,396.0,80.0,169.0
26.0,0.0,396.0,80.0,169.5
26.0,0.0,396.0,80.0,170.0
26.0,0.0,396.0,80.0,170.5
26.0,0.0,396.0,80.0,171.0
26.0,0.0,396.0,80.0,171.5
26.0,0.0,396.0,80.0,172.0
26.0,0.0,396.0,80.0,172.5
26.0,0.0,396.0,80.0,173.0
26.0,0.0,396.0,80.0,173.5
26.0,0.0,396.0,80.0,174.0
26.0,0.0,396.0,80.0,174.5
26.0,0.0,396.0,80.0,175.0
26.0,0.0,396.0,80.0,175.5
26.0,0.0,396.0,80.0,176.0
26.0,0.0,396.0,80.0,176.5
26.0,0.0,396.0,80.0,177.0
26.0,0.0,396.0,80.0,177.5
26.0,0.0,396.0,80.0,178.0
26.0,0.0,396.0,80.0,178.5
26.0,0.0,396.0,80.0,179.0
26.0,0.0,396.0,80.0,179.5
26.0,0.0,396.0,80.0,180.0
26.0,0.0,396.0,80.0,180.5
26.0,0.0,396.0,80.0,181.0
26.0,0.0,396.0,80.0,181.5
26.0,0.0,396.0,80.0,182.0
26.0,0.0,396.0,80.0,182.5
26.0,0.0,396.0,80.0,183.0
26.0,0.0,396.0,80.0,183.5
26.0,0.0,396.0,80.0,184.0
26.0,0.0,396.0,80.0,184.5
26.0,0.0,396.0,80.0,185.0
26.0,0.0,396.0,80.0,185.5
26.0,0.0,396.0,80.0,186.0
26.0,0.0,396.0,80.0,186.5
26.0,0.0,396.0,80.0,187.0
26.0,0.0,396.0,80.0,187.5
26.0,0.0,396.0,80.0,188.0
26.0,0.0,396.0,80.0,188.5
26.0,0.0,396.0,80.0,189.0
26.0,0.0,396.0,80.0,189.5
26.0,0.0,396.0,80.0,190.0
26.0,0.0,396.0,80.0,190.5
26.0,0.0,396.0,80.0,191.0
26.0,0.0,396.0,80.0,191.5
26.0,0.0,396.0,80.0,192.0
26.0,0.0,396.0,80.0,192.5
26.0,0.0,396.0,80.0,193.0
26.0,0.0,396.0,80.0,193.5
26.0,0.0,396.0,80.0,194.0
26.0,0.0,396.0,80.0,194.5
26.0,0.0,396.0,80.0,195.0
26.0,0.0,396.0,80.0,195.5
26.0,0.0,396.0,80.0,196.0
26.0,0.0,396.0,80.0,196.5
26.0,0.0,396.0,80.0,197.0
26.0,0.0,396.0,80.0,197.5
26.0,0.0,396.0,80.0,198.0
26.0,0.0,396.0,80.0,198.5
26.0,0.0,396.0,80.0,199.0
26.0,0.0,396.0,80.0,199.5
26.0,0.0,396.0,80.0,200.0
