Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
2.8,23.0,469.6,6.6,26.0
3.0,22.8,469.0,7.2,26.5
3.0,23.8,467.8,7.4,27.0
3.0,24.2,467.4,7.4,27.5
3.2,24.6,466.2,8.0,28.0
3.4,24.0,466.0,8.6,28.5
3.4,24.4,465.0,9.2,29.0
3.4,24.6,464.2,9.8,29.5
3.4,24.8,463.6,10.2,30.0
3.4,25.2,462.8,10.6,30.5
3.6,24.4,462.6,11.4,31.0
3.6,24.6,462.2,11.6,31.5
3.8,24.4,462.2,11.6,32.0
3.8,25.4,461.2,11.6,32.5
3.8,25.0,461.0,12.2,33.0
4.0,25.4,460.0,12.6,33.5
4.4,25.2,459.4,13.0,34.0
4.4,25.0,459.0,13.6,34.5
4.4,24.4,458.8,14.4,35.0
4.8,24.0,458.4,14.8,35.5
4.8,24.0,458.2,15.0,36.0
5.0,23.6,458.0,15.4,36.5
5.2,22.8,457.8,16.2,37.0
5.4,22.2,457.6,16.8,37.5
5.4,22.2,457.4,17.0,38.0
5.8,21.6,457.4,17.2,38.5
6.0,21.6,457.2,17.2,39.0
6.2,20.8,457.0,18.0,39.5
6.4,20.0,457.0,18.6,40.0
6.6,19.8,456.8,18.8,40.5
6.8,18.8,456.6,19.8,41.0
6.8,18.4,456.6,20.2,41.5
6.8,18.4,456.4,20.4,42.0
7.2,17.4,456.2,21.2,42.5
7.4,17.0,456.2,21.4,43.0
7.4,16.2,456.2,22.2,43.5
7.4,15.8,456.0,22.8,44.0
7.8,15.0,455.8,23.4,44.5
7.8,14.8,455.4,24.0,45.0
7.8,14.4,455.4,24.4,45.5
7.8,14.0,455.4,24.8,46.0
8.0,13.6,455.4,25.0,46.5
8.0,13.4,455.2,25.4,47.0
8.2,12.8,455.0,26.0,47.5
8.6,11.8,455.0,26.6,48.0
8.8,10.4,454.8,28.0,48.5
8.8,10.2,454.8,28.2,49.0
9.0,9.8,454.6,28.6,49.5
9.2,9.0,454.6,29.2,50.0
9.6,8.2,454.6,29.6,50.5
9.6,8.2,454.4,29.8,51.0
9.8,7.2,454.4,30.6,51.5
10.0,6.0,454.4,31.6,52.0
10.0,5.8,454.4,31.8,52.5
10.0,5.8,454.4,31.8,53.0
10.0,5.4,454.4,32.2,53.5
10.0,5.4,454.4,32.2,54.0
10.0,5.0,454.4,32.6,54.5
10.0,4.4,454.4,33.2,55.0
10.0,4.4,454.4,33.2,55.5
10.0,3.6,454.4,34.0,56.0
10.0,3.4,454.4,34.2,56.5
10.2,3.2,454.4,34.2,57.0
10.2,3.0,454.4,34.4,57.5
10.2,2.8,454.4,34.6,58.0
10.2,2.6,454.4,34.8,58.5
10.2,2.2,454.4,35.2,59.0
10.2,2.2,454.4,35.2,59.5
10.2,2.2,454.4,35.2,60.0
10.2,2.2,454.4,35.2,60.5
10.4,1.8,454.4,35.4,61.0
10.4,1.8,454.4,35.4,61.5
10.4,1.8,454.4,35.4,62.0
10.4,1.6,454.4,35.6,62.5
10.6,1.2,454.4,35.8,63.0
10.6,1.2,454.4,35.8,63.5
10.6,1.2,454.4,35.8,64.0
10.6,1.2,454.4,35.8,64.5
10.6,1.2,454.4,35.8,65.0
10.6,1.2,454.4,35.8,65.5
10.6,1.0,454.4,36.0,66.0
10.6,1.0,454.4,36.0,66.5
10.6,0.8,454.4,36.2,67.0
10.6,0.8,454.4,36.2,67.5
10.6,0.8,454.4,36.2,68.0
10.6,0.6,454.4,36.4,68.5
10.6,0.2,454.4,36.8,69.0
10.6,0.2,454.4,36.8,69.5
10.6,0.2,454.4,36.8,70.0
10.6,0.2,454.4,36.8,70.5
10.6,0.2,454.4,36.8,71.0
10.6,0.0,454.4,37.0,71.5
10.6,0.0,454.4,37.0,72.0
10.6,0.0,454.4,37.0,72.5
10.6,0.0,454.4,37.0,73.0
10.6,0.0,454.4,37.0,73.5
10.6,0.0,454.4,37.0,74.0
10.6,0.0,454.4,37.0,74.5
10.6,0.0,454.4,37.0,75.0
10.6,0.0,454.4,37.0,75.5
10.6,0.0,454.4,37.0,76.0
10.6,0.0,454.4,37.0,76.5
10.6,0.0,454.4,37.0,77.0
10.6,0.0,454.4,37.0,77.5
10.6,0.0,454.4,37.0,78.0
10.6,0.0,454.4,37.0,78.5
10.6,0.0,454.4,37.0,79.0
10.6,0.0,454.4,37.0,79.5
10.6,0.0,454.4,37.0,80.0
10.6,0.0,454.4,37.0,80.5
10.6,0.0,454.4,37.0,81.0
10.6,0.0,454.4,37.0,81.5
10.6,0.0,454.4,37.0,82.0
10.6,0.0,454.4,37.0,82.5
10.6,0.0,454.4,37.0,83.0
10.6,0.0,454.4,37.0,83.5
10.6,0.0,454.4,37.0,84.0
10.6,0.0,454.4,37.0,84.5
10.6,0.0,454.4,37.0,85.0
10.6,0.0,454.4,37.0,85.5
10.6,0.0,454.4,37.0,86.0
10.6,0.0,454.4,37.0,86.5
10.6,0.0,454.4,37.0,87.0
10.6,0.0,454.4,37.0,87.5
10.6,0.0,454.4,37.0,88.0
10.6,0.0,454.4,37.0,88.5
10.6,0.0,454.4,37.0,89.0
10.6,0.0,454.4,37.0,89.5
10.6,0.0,454.4,37.0,90.0
10.6,0.0,454.4,37.0,90.5
10.6,0.0,454.4,37.0,91.0
10.6,0.0,454.4,37.0,91.5
10.6,0.0,454.4,37.0,92.0
10.6,0.0,454.4,37.0,92.5
10.6,0.0,454.4,37.0,93.0
10.6,0.0,454.4,37.0,93.5
10.6,0.0,454.4,37.0,94.0
10.6,0.0,454.4,37.0,94.5
10.6,0.0,454.4,37.0,95.0
10.6,0.0,454.4,37.0,95.5
10.6,0.0,454.4,37.0,96.0
10.6,0.0,454.4,37.0,96.5
10.6,0.0,454.4,37.0,97.0
10.6,0.0,454.4,37.0,97.5
10.6,0.0,454.4,37.0,98.0
10.6,0.0,454.4,37.0,98.5
10.6,0.0,454.4,37.0,99.0
10.6,0.0,454.4,37.0,99.5
10.6,0.0,454.4,37.0,100.0
10.6,0.0,454.4,37.0,100.5
10.6,0.0,454.4,37.0,101.0
10.6,0.0,454.4,37.0,101.5
10.6,0.0,454.4,37.0,102.0
10.6,0.0,454.4,37.0,102.5
10.6,0.0,454.4,37.0,103.0
10.6,0.0,454.4,37.0,103.5
10.6,0.0,454.4,37.0,104.0
10.6,0.0,454.4,37.0,104.5
10.6,0.0,454.4,37.0,105.0
10.6,0.0,454.4,37.0,105.5
10.6,0.0,454.4,37.0,106.0
10.6,0.0,454.4,37.0,106.5
10.6,0.0,454.4,37.0,107.0
10.6,0.0,454.4,37.0,107.5
10.6,0.0,454.4,37.0,108.0
10.6,0.0,454.4,37.0,108.5
10.6,0.0,454.4,37.0,109.0
10.6,0.0,454.4,37.0,109.5
10.6,0.0,454.4,37.0,110.0
10.6,0.0,454.4,37.0,110.5
10.6,0.0,454.4,37.0,111.0
10.6,0.0,454.4,37.0,111.5
10.6,0.0,454.4,37.0,112.0
10.6,0.0,454.4,37.0,112.5
10.6,0.0,454.4,37.0,113.0
10.6,0.0,454.4,37.0,113.5
10.6,0.0,454.4,37.0,114.0
10.6,0.0,454.4,37.0,114.5
10.6,0.0,454.4,37.0,115.0
10.6,0.0,454.4,37.0,115.5
10.6,0.0,454.4,37.0,116.0
10.6,0.0,454.4,37.0,116.5
10.6,0.0,454.4,37.0,117.0
10.6,0.0,454.4,37.0,117.5
10.6,0.0,454.4,37.0,118.0
10.6,0.0,454.4,37.0,118.5
10.6,0.0,454.4,37.0,119.0
10.6,0.0,454.4,37.0,119.5
10.6,0.0,454.4,37.0,120.0
10.6,0.0,454.4,37.0,120.5
10.6,0.0,454.4,37.0,121.0
10.6,0.0,454.4,37.0,121.5
10.6,0.0,454.4,37.0,122.0
10.6,0.0,454.4,37.0,122.5
10.6,0.0,454.4,37.0,123.0
10.6,0.0,454.4,37.0,123.5
10.6,0.0,454.4,37.0,124.0
10.6,0.0,454.4,37.0,124.5
10.6,0.0,454.4,37.0,125.0
10.6,0.0,454.4,37.0,125.5
10.6,0.0,454.4,37.0,126.0
10.6,0.0,454.4,37.0,126.5
10.6,0.0,454.4,37.0,127.0
10.6,0.0,454.4,37.0,127.5
10.6,0.0,454.4,37.0,128.0
10.6,0.0,454.4,37.0,128.5
10.6,0.0,454.4,37.0,129.0
10.6,0.0,454.4,37.0,129.5
10.6,0.0,454.4,37.0,130.0
10.6,0.0,454.4,37.0,130.5
10.6,0.0,454.4,37.0,131.0
10.6,0.0,454.4,37.0,131.5
10.6,0.0,454.4,37.0,132.0
10.6,0.0,454.4,37.0,132.5
10.6,0.0,454.4,37.0,133.0
10.6,0.0,454.4,37.0,133.5
10.6,0.0,454.4,37.0,134.0
10.6,0.0,454.4,37.0,134.5
10.6,0.0,454.4,37.0,135.0
10.6,0.0,454.4,37.0,135.5
10.6,0.0,454.4,37.0,136.0
10.6,0.0,454.4,37.0,136.5
10.6,0.0,454.4,37.0,137.0
10.6,0.0,454.4,37.0,137.5
10.6,0.0,454.4,37.0,138.0
10.6,0.0,454.4,37.0,138.5
10.6,0.0,454.4,37.0,139.0
10.6,0.0,454.4,37.0,139.5
10.6,0.0,454.4,37.0,140.0
10.6,0.0,454.4,37.0,140.5
10.6,0.0,454.4,37.0,141.0
10.6,0.0,454.4,37.0,141.5
10.6,0.0,454.4,37.0,142.0
10.6,0.0,454.4,37.0,142.5
10.6,0.0,454.4,37.0,143.0
10.6,0.0,454.4,37.0,143.5
10.6,0.0,454.4,37.0,144.0
10.6,0.0,454.4,37.0,144.5
10.6,0.0,454.4,37.0,145.0
10.6,0.0,454.4,37.0,145.5
10.6,0.0,454.4,37.0,146.0
10.6,0.0,454.4,37.0,146.5
10.6,0.0,454.4,37.0,147.0
10.6,0.0,454.4,37.0,147.5
10.6,0.0,454.4,37.0,148.0
10.6,0.0,454.4,37.0,148.5
10.6,0.0,454.4,37.0,149.0
10.6,0.0,454.4,37.0,149.5
10.6,0.0,454.4,37.0,150.0
10.6,0.0,454.4,37.0,150.5
10.6,0.0,454.4,37.0,151.0
10.6,0.0,454.4,37.0,151.5
10.6,0.0,454.4,37.0,152.0
10.6,0.0,454.4,37.0,152.5
10.6,0.0,454.4,37.0,153.0
10.6,0.0,454.4,37.0,153.5
10.6,0.0,454.4,37.0,154.0
10.6,0.0,454.4,37.0,154.5
10.6,0.0,454.4,37.0,155.0
10.6,0.0,454.4,37.0,155.5
10.6,0.0,454.4,37.0,156.0
10.6,0.0,454.4,37.0,156.5
10.6,0.0,454.4,37.0,157.0
10.6,0.0,454.4,37.0,157.5
10.6,0.0,454.4,37.0,158.0
10.6,0.0,454.4,37.0,158.5
10.6,0.0,454.4,37.0,159.0
10.6,0.0,454.4,37.0,159.5
10.6,0.0,454.4,37.0,160.0
10.6,0.0,454.4,37.0,160.5
10.6,0.0,454.4,37.0,161.0
10.6,0.0,454.4,37.0,161.5
10.6,0.0,454.4,37.0,162.0
10.6,0.0,454.4,37.0,162.5
10.6,0.0,454.4,37.0,163.0
10.6,0.0,454.4,37.0,163.5
10.6,0.0,454.4,37.0,164.0
10.6,0.0,454.4,37.0,164.5
10.6,0.0,454.4,37.0,165.0
10.6,0.0,454.4,37.0,165.5
10.6,0.0,454.4,37.0,166.0
10.6,0.0,454.4,37.0,166.5
10.6,0.0,454.4,37.0,167.0
10.6,0.0,454.4,37.0,167.5
10.6,0.0,454.4,37.0,168.0
10.6,0.0,454.4,37.0,168.5
10.6,0.0,454.4,37.0,169.0
10.6,0.0,454.4,37.0,169.5
10.6,0.0,454.4,37.0,170.0
10.6,0.0,454.4,37.0,170.5
10.6,0.0,454.4,37.0,171.0
10.6,0.0,454.4,37.0,171.5
10.6,0.0,454.4,37.0,172.0
10.6,0.0,454.4,37.0,172.5
10.6,0.0,454.4,37.0,173.0
10.6,0.0,454.4,37.0,173.5
10.6,0.0,454.4,37.0,174.0
10.6,0.0,454.4,37.0,174.5
10.6,0.0,454.4,37.0,175.0
10.6,0.0,454.4,37.0,175.5
10.6,0.0,454.4,37.0,176.0
10.6,0.0,454.4,37.0,176.5
10.6,0.0,454.4,37.0,177.0
10.6,0.0,454.4,37.0,177.5
10.6,0.0,454.4,37.0,178.0
10.6,0.0,454.4,37.0,178.5
10.6,0.0,454.4,37.0,179.0
10.6,0.0,454.4,37.0,179.5
10.6,0.0,454.4,37.0,180.0
10.6,0.0,454.4,37.0,180.5
10.6,0.0,454.4,37.0,181.0
10.6,0.0,454.4,37.0,181.5
10.6,0.0,454.4,37.0,182.0
10.6,0.0,454.4,37.0,182.5
10.6,0.0,454.4,37.0,183.0
10.6,0.0,454.4,37.0,183.5
10.6,0.0,454.4,37.0,184.0
10.6,0.0,454.4,37.0,184.5
10.6,0.0,454.4,37.0,185.0
10.6,0.0,454.4,37.0,185.5
10.6,0.0,454.4,37.0,186.0
10.6,0.0,454.4,37.0,186.5
10.6,0.0,454.4,37.0,187.0
10.6,0.0,454.4,37.0,187.5
10.6,0.0,454.4,37.0,188.0
10.6,0.0,454.4,37.0,188.5
10.6,0.0,454.4,37.0,189.0
10.6,0.0,454.4,37.0,189.5
10.6,0.0,454.4,37.0,190.0
10.6,0.0,454.4,37.0,190.5
10.6,0.0,454.4,37.0,191.0
10.6,0.0,454.4,37.0,191.5
10.6,0.0,454.4,37.0,192.0
10.6,0.0,454.4,37.0,192.5
10.6,0.0,454.4,37.0,193.0
10.6,0.0,454.4,37.0,193.5
10.6,0.0,454.4,37.0,194.0
10.6,0.0,454.4,37.0,194.5
10.6,0.0,454.4,37.0,195.0
10.6,0.0,454.4,37.0,195.5
10.6,0.0,454.4,37.0,196.0
10.6,0.0,454.4,37.0,196.5
10.6,0.0,454.4,37.0,197.0
10.6,0.0,454.4,37.0,197.5
10.6,0.0,454.4,37.0,198.0
10.6,0.0,454.4,37.0,198.5
10.6,0.0,454.4,37.0,199.0
10.6,0.0,454.4,37.0,199.5
10.6,0.0,454.4,37.0,200.0
