"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,499,3,0,0
2.0,497,5,0,0
3.0,496,6,0,0
4.0,495,7,0,0
5.0,493,9,0,0
6.0,492,10,0,0
7.0,489,13,0,0
8.0,487,15,0,0
9.0,486,16,0,0
10.0,485,17,0,0
11.0,484,18,0,0
12.0,484,18,0,0
13.0,483,19,0,0
14.0,482,20,0,0
15.0,481,21,0,0
16.0,481,21,0,0
17.0,481,21,0,0
18.0,479,23,0,0
19.0,478,24,0,0
20.0,478,24,0,0
21.0,477,25,0,0
22.0,477,25,0,0
23.0,477,25,0,0
24.0,477,25,0,0
25.0,477,25,0,0
26.0,477,25,0,0
27.0,477,25,0,0
28.0,477,25,0,0
29.0,475,27,0,0
30.0,474,28,0,0
31.0,474,28,0,0
32.0,474,28,0,0
33.0,473,29,0,0
34.0,473,29,0,0
35.0,473,29,0,0
36.0,473,29,0,0
37.0,473,28,0,1
38.0,473,28,0,1
39.0,473,28,0,1
40.0,472,29,0,1
41.0,472,29,0,1
42.0,472,28,1,1
43.0,472,27,2,1
44.0,471,27,3,1
45.0,471,26,4,1
46.0,471,25,5,1
47.0,471,25,5,1
48.0,471,22,7,2
49.0,471,21,8,2
50.0,471,18,11,2
51.0,471,16,13,2
52.0,471,15,14,2
53.0,471,14,15,2
54.0,471,13,16,2
55.0,471,13,16,2
56.0,471,12,17,2
57.0,471,11,18,2
58.0,471,10,19,2
59.0,471,10,19,2
60.0,471,9,20,2
61.0,471,8,21,2
62.0,471,7,22,2
63.0,471,6,23,2
64.0,471,6,23,2
65.0,471,6,23,2
66.0,471,6,23,2
67.0,471,6,23,2
68.0,471,6,23,2
69.0,471,6,23,2
70.0,471,6,23,2
71.0,471,5,24,2
72.0,471,4,25,2
73.0,471,4,25,2
74.0,471,4,25,2
75.0,471,3,26,2
76.0,471,3,26,2
77.0,471,2,27,2
78.0,471,2,27,2
79.0,471,2,27,2
80.0,471,2,27,2
81.0,471,2,27,2
82.0,471,2,27,2
83.0,471,1,28,2
84.0,471,1,28,2
85.0,471,1,28,2
86.0,471,0,29,2
87.0,471,0,29,2
88.0,471,0,29,2
89.0,471,0,29,2
90.0,471,0,29,2
91.0,471,0,29,2
92.0,471,0,29,2
93.0,471,0,29,2
94.0,471,0,29,2
95.0,471,0,29,2
96.0,471,0,29,2
97.0,471,0,29,2
98.0,471,0,29,2
99.0,471,0,29,2
100.0,471,0,29,2
101.0,471,0,29,2
102.0,471,0,29,2
103.0,471,0,29,2
104.0,471,0,29,2
105.0,471,0,29,2
106.0,471,0,29,2
107.0,471,0,29,2
108.0,471,0,29,2
109.0,471,0,29,2
110.0,471,0,29,2
111.0,471,0,29,2
112.0,471,0,29,2
