"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,500,2,0,0
2.0,499,3,0,0
3.0,497,5,0,0
4.0,497,5,0,0
5.0,497,5,0,0
6.0,496,6,0,0
7.0,496,6,0,0
8.0,494,7,1,0
9.0,494,7,1,0
10.0,493,8,1,0
11.0,493,8,1,0
12.0,493,8,1,0
13.0,492,9,1,0
14.0,492,9,1,0
15.0,491,9,2,0
16.0,491,9,2,0
17.0,491,9,2,0
18.0,491,9,2,0
19.0,491,9,2,0
20.0,491,9,2,0
21.0,491,9,2,0
22.0,490,10,2,0
23.0,490,10,2,0
24.0,490,10,2,0
25.0,490,10,2,0
26.0,490,10,2,0
27.0,490,10,2,0
28.0,490,10,2,0
29.0,489,11,2,0
30.0,488,12,2,0
31.0,488,12,2,0
32.0,488,12,2,0
33.0,488,12,2,0
34.0,488,12,2,0
35.0,488,12,2,0
36.0,488,12,2,0
37.0,487,13,2,0
38.0,487,13,2,0
39.0,487,13,2,0
40.0,487,13,2,0
41.0,487,13,2,0
42.0,487,13,2,0
43.0,487,11,4,0
44.0,487,10,4,1
45.0,487,10,4,1
46.0,487,10,4,1
47.0,487,8,6,1
48.0,487,8,6,1
49.0,487,8,6,1
50.0,487,8,6,1
51.0,487,6,8,1
52.0,487,6,8,1
53.0,487,5,9,1
54.0,487,5,9,1
55.0,487,5,9,1
56.0,487,5,9,1
57.0,487,5,9,1
58.0,487,5,9,1
59.0,487,5,9,1
60.0,487,4,10,1
61.0,487,4,10,1
62.0,487,4,10,1
63.0,487,4,10,1
64.0,487,4,10,1
65.0,487,4,10,1
66.0,487,3,11,1
67.0,487,3,11,1
68.0,487,3,11,1
69.0,487,3,11,1
70.0,487,3,11,1
71.0,487,2,12,1
72.0,487,2,12,1
73.0,487,1,13,1
74.0,487,1,13,1
75.0,487,1,13,1
76.0,487,1,13,1
77.0,487,1,13,1
78.0,487,1,13,1
79.0,487,1,13,1
80.0,487,1,13,1
81.0,487,0,14,1
82.0,487,0,14,1
83.0,487,0,14,1
84.0,487,0,14,1
85.0,487,0,14,1
86.0,487,0,14,1
87.0,487,0,14,1
88.0,487,0,14,1
89.0,487,0,14,1
90.0,487,0,14,1
91.0,487,0,14,1
92.0,487,0,14,1
93.0,487,0,14,1
94.0,487,0,14,1
95.0,487,0,14,1
96.0,487,0,14,1
97.0,487,0,14,1
98.0,487,0,14,1
99.0,487,0,14,1
100.0,487,0,14,1
101.0,487,0,14,1
102.0,487,0,14,1
103.0,487,0,14,1
104.0,487,0,14,1
105.0,487,0,14,1
106.0,487,0,14,1
107.0,487,0,14,1
108.0,487,0,14,1
109.0,487,0,14,1
110.0,487,0,14,1
111.0,487,0,14,1
112.0,487,0,14,1
113.0,487,0,14,1
114.0,487,0,14,1
115.0,487,0,14,1
116.0,487,0,14,1
117.0,487,0,14,1
118.0,487,0,14,1
119.0,487,0,14,1
120.0,487,0,14,1
121.0,487,0,14,1
122.0,487,0,14,1
123.0,487,0,14,1
124.0,487,0,14,1
125.0,487,0,14,1
126.0,487,0,14,1
127.0,487,0,14,1
128.0,487,0,14,1
129.0,487,0,14,1
130.0,487,0,14,1
131.0,487,0,14,1
132.0,487,0,14,1
133.0,487,0,14,1
134.0,487,0,14,1
135.0,487,0,14,1
136.0,487,0,14,1
137.0,487,0,14,1
138.0,487,0,14,1
139.0,487,0,14,1
140.0,487,0,14,1
141.0,487,0,14,1
142.0,487,0,14,1
143.0,487,0,14,1
144.0,487,0,14,1
145.0,487,0,14,1
146.0,487,0,14,1
147.0,487,0,14,1
148.0,487,0,14,1
149.0,487,0,14,1
150.0,487,0,14,1
151.0,487,0,14,1
152.0,487,0,14,1
153.0,487,0,14,1
154.0,487,0,14,1
155.0,487,0,14,1
156.0,487,0,14,1
157.0,487,0,14,1
158.0,487,0,14,1
159.0,487,0,14,1
160.0,487,0,14,1
161.0,487,0,14,1
162.0,487,0,14,1
163.0,487,0,14,1
164.0,487,0,14,1
165.0,487,0,14,1
166.0,487,0,14,1
167.0,487,0,14,1
168.0,487,0,14,1
169.0,487,0,14,1
170.0,487,0,14,1
171.0,487,0,14,1
172.0,487,0,14,1
173.0,487,0,14,1
174.0,487,0,14,1
175.0,487,0,14,1
176.0,487,0,14,1
177.0,487,0,14,1
178.0,487,0,14,1
179.0,487,0,14,1
180.0,487,0,14,1
181.0,487,0,14,1
182.0,487,0,14,1
183.0,487,0,14,1
184.0,487,0,14,1
185.0,487,0,14,1
186.0,487,0,14,1
187.0,487,0,14,1
188.0,487,0,14,1
189.0,487,0,14,1
190.0,487,0,14,1
191.0,487,0,14,1
192.0,487,0,14,1
193.0,487,0,14,1
194.0,487,0,14,1
195.0,487,0,14,1
196.0,487,0,14,1
197.0,487,0,14,1
198.0,487,0,14,1
199.0,487,0,14,1
200.0,487,0,14,1
201.0,487,0,14,1
202.0,487,0,14,1
203.0,487,0,14,1
204.0,487,0,14,1
205.0,487,0,14,1
206.0,487,0,14,1
207.0,487,0,14,1
208.0,487,0,14,1
209.0,487,0,14,1
210.0,487,0,14,1
211.0,487,0,14,1
212.0,487,0,14,1
213.0,487,0,14,1
214.0,487,0,14,1
215.0,487,0,14,1
216.0,487,0,14,1
217.0,487,0,14,1
218.0,487,0,14,1
219.0,487,0,14,1
220.0,487,0,14,1
221.0,487,0,14,1
222.0,487,0,14,1
223.0,487,0,14,1
224.0,487,0,14,1
225.0,487,0,14,1
226.0,487,0,14,1
227.0,487,0,14,1
228.0,487,0,14,1
229.0,487,0,14,1
230.0,487,0,14,1
231.0,487,0,14,1
232.0,487,0,14,1
233.0,487,0,14,1
234.0,487,0,14,1
235.0,487,0,14,1
236.0,487,0,14,1
237.0,487,0,14,1
238.0,487,0,14,1
239.0,487,0,14,1
240.0,487,0,14,1
241.0,487,0,14,1
242.0,487,0,14,1
243.0,487,0,14,1
244.0,487,0,14,1
245.0,487,0,14,1
246.0,487,0,14,1
247.0,487,0,14,1
248.0,487,0,14,1
249.0,487,0,14,1
250.0,487,0,14,1
251.0,487,0,14,1
252.0,487,0,14,1
253.0,487,0,14,1
254.0,487,0,14,1
255.0,487,0,14,1
256.0,487,0,14,1
257.0,487,0,14,1
258.0,487,0,14,1
259.0,487,0,14,1
260.0,487,0,14,1
261.0,487,0,14,1
262.0,487,0,14,1
263.0,487,0,14,1
264.0,487,0,14,1
265.0,487,0,14,1
266.0,487,0,14,1
267.0,487,0,14,1
268.0,487,0,14,1
269.0,487,0,14,1
270.0,487,0,14,1
271.0,487,0,14,1
272.0,487,0,14,1
273.0,487,0,14,1
274.0,487,0,14,1
275.0,487,0,14,1
276.0,487,0,14,1
277.0,487,0,14,1
278.0,487,0,14,1
279.0,487,0,14,1
280.0,487,0,14,1
281.0,487,0,14,1
282.0,487,0,14,1
283.0,487,0,14,1
284.0,487,0,14,1
285.0,487,0,14,1
286.0,487,0,14,1
287.0,487,0,14,1
288.0,487,0,14,1
289.0,487,0,14,1
290.0,487,0,14,1
291.0,487,0,14,1
292.0,487,0,14,1
293.0,487,0,14,1
294.0,487,0,14,1
295.0,487,0,14,1
296.0,487,0,14,1
297.0,487,0,14,1
298.0,487,0,14,1
299.0,487,0,14,1
300.0,487,0,14,1
301.0,487,0,14,1
302.0,487,0,14,1
303.0,487,0,14,1
304.0,487,0,14,1
305.0,487,0,14,1
306.0,487,0,14,1
307.0,487,0,14,1
308.0,487,0,14,1
309.0,487,0,14,1
310.0,487,0,14,1
311.0,487,0,14,1
312.0,487,0,14,1
313.0,487,0,14,1
314.0,487,0,14,1
315.0,487,0,14,1
316.0,487,0,14,1
317.0,487,0,14,1
318.0,487,0,14,1
319.0,487,0,14,1
320.0,487,0,14,1
321.0,487,0,14,1
322.0,487,0,14,1
323.0,487,0,14,1
324.0,487,0,14,1
325.0,487,0,14,1
326.0,487,0,14,1
327.0,487,0,14,1
328.0,487,0,14,1
329.0,487,0,14,1
330.0,487,0,14,1
331.0,487,0,14,1
332.0,487,0,14,1
333.0,487,0,14,1
334.0,487,0,14,1
335.0,487,0,14,1
336.0,487,0,14,1
337.0,487,0,14,1
338.0,487,0,14,1
339.0,487,0,14,1
340.0,487,0,14,1
341.0,487,0,14,1
342.0,487,0,14,1
343.0,487,0,14,1
344.0,487,0,14,1
345.0,487,0,14,1
346.0,487,0,14,1
347.0,487,0,14,1
348.0,487,0,14,1
349.0,487,0,14,1
350.0,487,0,14,1
351.0,487,0,14,1
352.0,487,0,14,1
353.0,487,0,14,1
354.0,487,0,14,1
355.0,487,0,14,1
356.0,487,0,14,1
357.0,487,0,14,1
358.0,487,0,14,1
359.0,487,0,14,1
360.0,487,0,14,1
361.0,487,0,14,1
362.0,487,0,14,1
363.0,487,0,14,1
364.0,487,0,14,1
365.0,487,0,14,1
366.0,487,0,14,1
367.0,487,0,14,1
368.0,487,0,14,1
369.0,487,0,14,1
370.0,487,0,14,1
371.0,487,0,14,1
372.0,487,0,14,1
373.0,487,0,14,1
374.0,487,0,14,1
375.0,487,0,14,1
376.0,487,0,14,1
377.0,487,0,14,1
378.0,487,0,14,1
379.0,487,0,14,1
380.0,487,0,14,1
381.0,487,0,14,1
382.0,487,0,14,1
383.0,487,0,14,1
384.0,487,0,14,1
385.0,487,0,14,1
386.0,487,0,14,1
387.0,487,0,14,1
388.0,487,0,14,1
389.0,487,0,14,1
390.0,487,0,14,1
391.0,487,0,14,1
392.0,487,0,14,1
393.0,487,0,14,1
394.0,487,0,14,1
395.0,487,0,14,1
396.0,487,0,14,1
397.0,487,0,14,1
398.0,487,0,14,1
399.0,487,0,14,1
400.0,487,0,14,1
