"tick","Normal_Count","Infected_Count","Recovered_Count","Dead_Count"
1.0,499,3,0,0
2.0,499,3,0,0
3.0,499,3,0,0
4.0,498,4,0,0
5.0,498,4,0,0
6.0,498,4,0,0
7.0,498,4,0,0
8.0,497,5,0,0
9.0,496,6,0,0
10.0,496,5,1,0
11.0,496,5,1,0
12.0,496,5,1,0
13.0,495,6,1,0
14.0,494,7,1,0
15.0,493,8,1,0
16.0,493,8,1,0
17.0,492,9,1,0
18.0,492,9,1,0
19.0,492,9,1,0
20.0,492,9,1,0
21.0,492,9,1,0
22.0,492,9,1,0
23.0,492,9,1,0
24.0,492,9,1,0
25.0,492,9,1,0
26.0,491,10,1,0
27.0,491,10,1,0
28.0,491,10,1,0
29.0,491,10,1,0
30.0,491,10,1,0
31.0,491,10,1,0
32.0,491,10,1,0
33.0,491,10,1,0
34.0,491,10,1,0
35.0,491,10,1,0
36.0,490,11,1,0
37.0,490,11,1,0
38.0,490,10,2,0
39.0,488,12,2,0
40.0,488,11,2,1
41.0,487,12,2,1
42.0,487,12,2,1
43.0,487,12,2,1
44.0,485,14,2,1
45.0,485,14,2,1
46.0,483,16,2,1
47.0,483,16,2,1
48.0,482,17,2,1
49.0,481,18,2,1
50.0,481,18,2,1
51.0,480,19,2,1
52.0,479,19,3,1
53.0,479,18,4,1
54.0,478,19,4,1
55.0,477,20,4,1
56.0,475,22,4,1
57.0,475,22,4,1
58.0,474,23,4,1
59.0,473,24,4,1
60.0,472,25,4,1
61.0,471,26,4,1
62.0,470,27,4,1
63.0,469,27,5,1
64.0,469,25,6,2
65.0,468,26,6,2
66.0,468,26,6,2
67.0,467,27,6,2
68.0,467,27,6,2
69.0,465,29,6,2
70.0,464,30,6,2
71.0,464,30,6,2
72.0,464,29,7,2
73.0,463,30,7,2
74.0,463,30,7,2
75.0,463,30,7,2
76.0,462,31,7,2
77.0,461,31,7,3
78.0,458,34,7,3
79.0,456,36,7,3
80.0,454,37,8,3
81.0,452,39,8,3
82.0,452,39,8,3
83.0,452,39,8,3
84.0,450,40,9,3
85.0,449,40,10,3
86.0,447,42,10,3
87.0,446,43,10,3
88.0,446,43,10,3
89.0,444,45,10,3
90.0,442,47,10,3
91.0,441,48,10,3
92.0,439,50,10,3
93.0,438,51,10,3
94.0,438,51,10,3
95.0,438,50,10,4
96.0,436,52,10,4
97.0,434,54,10,4
98.0,434,53,10,5
99.0,432,55,10,5
100.0,431,56,10,5
101.0,431,55,11,5
102.0,429,55,12,6
103.0,428,56,12,6
104.0,425,59,12,6
105.0,422,59,14,7
106.0,418,61,14,9
107.0,417,61,15,9
108.0,414,63,16,9
109.0,412,65,16,9
110.0,410,66,16,10
111.0,404,72,16,10
112.0,401,75,16,10
113.0,399,77,16,10
114.0,396,79,17,10
115.0,395,79,18,10
116.0,392,82,18,10
117.0,389,84,18,11
118.0,386,85,20,11
119.0,383,86,20,13
120.0,379,90,20,13
121.0,375,93,20,14
122.0,367,100,20,15
123.0,366,99,21,16
124.0,363,101,22,16
125.0,362,101,22,17
126.0,359,102,22,19
127.0,356,104,23,19
128.0,350,109,23,20
129.0,343,115,24,20
130.0,341,117,24,20
131.0,338,119,25,20
132.0,331,125,26,20
133.0,325,129,26,22
134.0,322,131,27,22
135.0,319,133,28,22
136.0,315,136,29,22
137.0,313,138,29,22
138.0,310,139,31,22
139.0,305,143,31,23
140.0,305,141,33,23
141.0,300,144,34,24
142.0,295,146,35,26
143.0,294,144,37,27
144.0,293,143,37,29
145.0,293,139,40,30
146.0,288,144,40,30
147.0,282,149,41,30
148.0,275,155,41,31
149.0,267,162,42,31
150.0,262,166,42,32
151.0,257,166,46,33
152.0,255,167,47,33
153.0,248,171,49,34
154.0,246,172,49,35
155.0,242,175,50,35
156.0,238,178,50,36
157.0,230,183,51,38
158.0,218,193,52,39
159.0,208,200,53,41
160.0,203,203,55,41
161.0,199,204,57,42
162.0,198,204,57,43
163.0,195,203,57,47
164.0,188,208,57,49
165.0,178,217,57,50
166.0,176,215,57,54
167.0,169,219,58,56
168.0,166,221,58,57
169.0,164,221,59,58
170.0,161,217,61,63
171.0,157,219,63,63
172.0,149,220,65,68
173.0,142,223,67,70
174.0,134,230,67,71
175.0,126,235,68,73
176.0,121,236,69,76
177.0,115,238,72,77
178.0,111,234,78,79
179.0,107,238,78,79
180.0,102,238,81,81
181.0,99,232,89,82
182.0,94,232,92,84
183.0,93,228,94,87
184.0,89,231,94,88
185.0,84,233,97,88
186.0,78,237,99,88
187.0,75,236,100,91
188.0,71,233,104,94
189.0,70,233,104,95
190.0,64,236,105,97
191.0,62,234,107,99
192.0,59,235,109,99
193.0,54,232,113,103
194.0,52,229,118,103
195.0,52,225,121,104
196.0,50,220,124,108
197.0,49,216,127,110
198.0,48,208,132,114
199.0,48,203,135,116
200.0,48,199,136,119
201.0,47,197,137,121
202.0,46,193,141,122
203.0,46,190,143,123
204.0,46,187,145,124
205.0,43,188,145,126
206.0,43,187,146,126
207.0,43,185,148,126
208.0,42,184,149,127
209.0,41,179,151,131
210.0,41,175,153,133
211.0,40,174,153,135
212.0,40,172,154,136
213.0,39,164,161,138
214.0,38,155,167,142
215.0,38,149,171,144
216.0,37,143,172,150
217.0,37,136,176,153
218.0,37,131,180,154
219.0,37,126,182,157
